96245,August,10003,fl,905,28
94090,August,10003,mn,802,48
96563,August,10007,ca,392,9
94614,August,10009,fl,26,17
95801,August,10009,nm,6,76
94255,August,10013,or,183,35
95889,August,10018,ri,337,32
94712,August,10019,ia,5,84
95413,August,10019,oh,594,40
92386,August,1001,co,114,70
93693,August,1001,ne,328,51
94127,August,10023,ca,678,23
94210,August,10028,al,687,82
90438,August,1002,ar,162,89
90812,August,1002,ca,84,74
93918,August,1002,ga,109,127
94757,August,10030,ca,77,47
96155,August,10030,ia,36,85
96180,August,10032,oh,554,67
95418,August,10032,tn,913,71
95123,August,10033,fl,822,55
95096,August,10037,ut,10,44
91012,August,1003,ny,414,83
96498,August,10040,ca,645,61
93347,August,1004,ca,509,46
95696,August,10052,md,162,72
96683,August,10056,tx,80,54
91084,August,1005,ca,446,16
89724,August,1005,mi,56,16
91636,August,1005,mi,684,31
89886,August,1005,ne,64,126
96565,August,10069,ia,926,33
96075,August,10078,tx,653,9
93229,August,1007,in,513,12
94205,August,10080,tx,193,43
96370,August,10085,ga,33,52
96641,August,10087,ca,66,65
95063,August,10088,tx,364,20
91028,August,1008,ny,127,105
89417,August,1008,or,408,16
94119,August,10092,oh,759,81
96654,August,10094,co,176,30
94949,August,10097,oh,227,50
93878,August,1009,fl,857,45
89599,August,1009,ky,65,93
93803,August,1009,tn,199,71
92130,August,1009,tx,341,10
92214,August,1009,tx,658,27
94297,August,10109,az,102,34
94925,August,10111,fl,515,42
94471,August,10113,co,125,34
94472,August,10114,co,90,47
96450,August,10115,oh,515,53
94493,August,10116,md,190,54
96203,August,10118,nj,821,59
95051,August,10118,pa,880,62
95806,August,10124,oh,608,62
94074,August,10128,ny,2,16
89420,August,1012,la,845,122
90643,August,1012,ny,695,110
95334,August,10130,tx,7,49
94455,August,10131,tx,572,56
93670,August,1013,in,110,35
94294,August,10141,al,98,54
96213,August,10144,ca,556,43
95697,August,10148,ny,470,39
89686,August,1014,fl,647,30
96147,August,10153,md,429,10
90410,August,1015,ny,239,130
95560,August,10167,ca,253,72
91528,August,1016,tn,759,34
93506,August,1016,wa,50,67
96463,August,10170,al,469,85
96698,August,10183,ak,33,29
95073,August,10185,tx,852,44
94849,August,10186,tx,347,79
94036,August,10187,tx,285,17
94356,August,10188,tn,285,57
94231,August,10189,ca,27,78
92600,August,1018,al,266,35
93516,August,1018,pa,687,40
96638,August,10197,hi,136,61
93079,August,1019,in,406,47
96561,August,10207,mi,38,78
94027,August,10208,hi,565,43
90743,August,1020,ca,77,95
91629,August,1020,mn,163,123
96817,August,10214,wv,226,78
94059,August,10218,ca,42,16
