34000,March,2014-03-25 19:38:46,16602,ny,21,29
34001,March,2014-03-14 15:47:24,21008,nc,69,9
34002,March,2014-03-16 19:16:16,16573,il,772,20
34003,March,2014-03-18 10:37:12,21330,ny,4,13
34004,March,2014-03-25 19:27:08,23137,ny,12,16
34005,March,2014-03-05 15:08:38,20347,mi,24,8
34006,March,2014-03-21 10:31:18,20938,ma,0,31
34007,March,2014-03-19 06:22:09,21515,co,32,23
34008,March,2014-03-24 05:33:52,23163,mn,4,10
34009,March,2014-03-13 11:29:39,16307,ia,0,33
34010,March,2014-03-24 01:36:17,16665,md,53,12
34011,March,2014-03-29 06:50:56,16947,sc,534,36
34012,March,2014-03-03 14:35:08,18687,ma,67,22
34013,March,2014-03-16 16:13:04,15917,tx,0,27
34014,March,2014-03-26 19:08:42,20353,ca,696,25
34015,March,2014-03-18 02:56:58,18960,tn,23,11
34016,March,2014-03-26 02:55:38,23250,ny,5,40
34017,March,2014-03-17 17:40:53,20048,tx,8,32
34018,March,2014-03-20 13:59:04,16864,ny,524,22
34019,March,2014-03-20 07:31:08,15505,wi,307,21
34020,March,2014-03-11 19:26:53,16721,va,60,23
34021,March,2014-03-13 23:03:15,17076,nv,1,34
34022,March,2014-03-04 03:43:10,24010,la,1,36
34023,March,2014-03-10 08:00:25,24177,ca,16,22
34024,March,2014-03-05 19:08:30,15751,va,8,17
34025,March,2014-03-08 16:07:29,22574,ny,374,22
34026,March,2014-03-18 15:11:41,23079,wi,768,32
34027,March,2014-03-29 10:10:16,17028,fl,61,28
34028,March,2014-03-05 15:13:28,16732,ny,37,33
34029,March,2014-03-13 21:00:12,18609,mn,227,39
34030,March,2014-03-15 21:30:54,18648,ky,11,32
34031,March,2014-03-15 06:28:21,17823,fl,100,27
34032,March,2014-03-30 21:44:50,21429,oh,17,8
34033,March,2014-03-05 23:49:03,22364,wv,123,19
34034,March,2014-03-16 04:25:52,19107,il,325,35
34035,March,2014-03-09 16:34:49,17264,ut,4,27
34036,March,2014-03-13 13:32:28,21607,wi,78,34
34037,March,2014-03-01 16:05:17,21338,fl,11,22
34038,March,2014-03-09 20:47:11,17241,ga,0,7
34039,March,2014-03-24 07:33:23,21569,il,16,27
34040,March,2014-03-17 11:55:44,17835,tx,394,15
34041,March,2014-03-13 11:22:20,23907,ca,215,29
34042,March,2014-03-29 12:58:37,24401,ca,614,40
34043,March,2014-03-01 01:40:52,16411,tn,470,19
34044,March,2014-03-01 10:23:19,21100,mn,460,23
34045,March,2014-03-18 22:41:41,19791,la,9,13
34046,March,2014-03-25 09:19:40,24582,pa,7,33
34047,March,2014-03-07 19:37:44,24105,md,1,19
34048,March,2014-03-28 03:48:14,18937,or,0,27
34049,March,2014-03-05 16:29:10,16872,ms,30,13
34050,March,2014-03-08 23:50:46,21323,az,18,33
34051,March,2014-03-04 00:22:33,15480,nc,3,22
34052,March,2014-03-15 12:08:43,20618,ca,4,31
34053,March,2014-03-29 21:03:14,21620,wi,0,39
34054,March,2014-03-21 15:06:28,21771,tx,292,38
34055,March,2014-03-17 18:44:25,18410,tn,5,27
34056,March,2014-03-20 09:39:32,19102,tx,21,14
34057,March,2014-03-20 06:41:09,23038,ma,0,24
34058,March,2014-03-23 05:55:32,16119,al,33,16
34059,March,2014-03-14 13:13:41,16416,fl,5,7
34060,March,2014-03-27 02:36:08,17275,ma,15,39
34061,March,2014-03-04 09:42:39,20905,wa,607,35
34062,March,2014-03-29 01:34:53,18386,ca,6,39
34063,March,2014-03-11 19:44:26,24783,sc,94,14
34064,March,2014-03-08 00:10:12,15541,ok,0,15
34065,March,2014-03-04 06:03:52,16476,nv,9,31
34066,March,2014-03-04 02:00:43,22830,sc,0,17
34067,March,2014-03-19 14:50:32,18591,il,0,11
34068,March,2014-03-31 15:04:51,16790,ma,157,40
34069,March,2014-03-01 00:01:19,15033,nc,0,29
34070,March,2014-03-08 05:59:07,18476,tx,0,34
34071,March,2014-03-05 11:34:57,21674,il,2,18
34072,March,2014-03-02 08:49:44,20475,ga,0,10
34073,March,2014-03-31 01:21:26,19342,nj,1,14
34074,March,2014-03-07 09:15:01,15862,ct,41,38
34075,March,2014-03-27 16:37:13,18436,ar,248,19
34076,March,2014-03-20 11:42:12,19608,ga,389,37
34077,March,2014-03-07 18:35:15,23879,ca,0,28
34078,March,2014-03-07 18:55:50,24767,nc,1,39
34079,March,2014-03-10 19:51:51,20570,md,0,24
34080,March,2014-03-03 04:04:46,15348,oh,604,12
34081,March,2014-03-31 11:16:34,21262,wi,270,30
34082,March,2014-03-08 17:14:27,24167,il,218,19
34083,March,2014-03-07 04:27:03,20157,ma,1,14
34084,March,2014-03-12 02:24:17,22700,ny,1,38
34085,March,2014-03-11 21:58:42,15418,mi,15,21
34086,March,2014-03-30 19:02:53,19538,mo,243,37
34087,March,2014-03-18 15:45:26,19046,al,6,29
34088,March,2014-03-06 21:46:25,19493,co,1,16
34089,March,2014-03-25 11:28:42,16317,nh,344,24
34090,March,2014-03-22 04:50:42,22187,fl,1,32
34091,March,2014-03-20 22:46:18,19998,nc,803,25
34092,March,2014-03-28 21:04:28,18144,il,72,19
34093,March,2014-03-11 00:04:50,18440,tx,43,36
34094,March,2014-03-08 19:27:59,22551,wv,0,30
34095,March,2014-03-19 06:39:27,23566,ga,152,26
34096,March,2014-03-30 15:09:46,18921,ny,1,37
34097,March,2014-03-06 19:12:54,17108,ma,678,28
34098,March,2014-03-24 18:52:34,19694,tx,6,7
34099,March,2014-03-23 08:42:33,24216,fl,12,38
34100,March,2014-03-19 04:43:10,19269,mo,407,36
34101,March,2014-03-05 10:57:20,20851,ar,2,28
34102,March,2014-03-11 05:21:38,20883,wv,9,16
34103,March,2014-03-08 21:10:29,17266,tx,470,14
34104,March,2014-03-16 22:18:49,15709,tx,0,21
34105,March,2014-03-12 08:08:42,16875,ga,30,24
34106,March,2014-03-15 05:17:43,16370,ks,4,11
34107,March,2014-03-06 21:18:26,20716,nc,15,29
34108,March,2014-03-05 03:50:14,15372,va,33,7
34109,March,2014-03-26 22:17:47,19343,id,62,39
34110,March,2014-03-04 17:08:53,17310,tx,0,35
34111,March,2014-03-27 20:36:50,22519,ca,6,39
34112,March,2014-03-06 21:30:06,22013,ca,338,23
34113,March,2014-03-24 09:33:21,20837,fl,16,14
34114,March,2014-03-30 13:28:01,20044,nc,1,17
34115,March,2014-03-02 01:15:23,18152,az,0,20
34116,March,2014-03-11 07:32:03,18625,wi,774,16
34117,March,2014-03-17 20:10:15,24927,tn,14,39
34118,March,2014-03-21 15:55:08,18996,tx,137,38
34119,March,2014-03-23 23:28:59,24924,nc,12,32
34120,March,2014-03-28 07:56:25,22378,ny,36,36
34121,March,2014-03-24 05:14:02,18162,ny,0,26
34122,March,2014-03-05 17:30:18,18144,ca,113,16
34123,March,2014-03-29 16:43:03,20728,in,4,31
34124,March,2014-03-12 17:05:39,19838,az,83,24
34125,March,2014-03-14 00:24:08,23324,fl,111,29
34126,March,2014-03-10 08:38:54,23209,tx,60,38
34127,March,2014-03-09 22:47:35,21950,nc,0,34
34128,March,2014-03-21 09:33:45,23581,fl,648,7
34129,March,2014-03-12 07:59:38,15986,hi,8,18
34130,March,2014-03-31 04:39:52,24866,ca,0,26
34131,March,2014-03-19 18:14:02,23168,me,2,22
34132,March,2014-03-16 21:50:00,18366,ca,84,33
34133,March,2014-03-06 17:37:11,23057,va,0,21
34134,March,2014-03-15 10:59:52,15667,oh,145,27
34135,March,2014-03-02 19:40:14,23074,ar,22,18
34136,March,2014-03-31 19:20:07,24080,ca,12,35
34137,March,2014-03-04 16:47:36,19083,ma,70,16
34138,March,2014-03-21 21:10:10,24491,in,66,10
34139,March,2014-03-31 02:14:19,19801,ny,21,40
34140,March,2014-03-03 14:03:26,22904,mi,867,13
34141,March,2014-03-26 15:11:40,23194,tx,0,15
34142,March,2014-03-07 03:52:18,18591,fl,13,31
34143,March,2014-03-07 01:36:34,17799,pa,5,34
34144,March,2014-03-12 21:42:30,19376,tx,12,28
34145,March,2014-03-23 17:40:45,19503,oh,23,40
34146,March,2014-03-16 03:39:04,17189,ct,237,27
34147,March,2014-03-24 10:11:18,15242,ar,0,20
34148,March,2014-03-30 14:26:19,18536,ky,23,25
34149,March,2014-03-12 00:54:35,20560,ny,669,34
34150,March,2014-03-01 14:11:33,20654,mi,43,26
34151,March,2014-03-11 16:43:02,18931,mi,15,34
34152,March,2014-03-27 22:32:56,21767,ca,8,39
34153,March,2014-03-17 14:52:05,17258,fl,292,22
34154,March,2014-03-03 13:57:35,15016,tx,90,20
34155,March,2014-03-04 07:25:37,20508,ca,1,13
34156,March,2014-03-03 20:37:38,24428,ar,747,9
34157,March,2014-03-11 10:01:48,17187,nv,269,30
34158,March,2014-03-12 23:41:52,22979,ca,283,16
34159,March,2014-03-18 08:32:59,21152,nc,3,15
34160,March,2014-03-10 19:00:20,18474,pa,27,22
34161,March,2014-03-30 08:56:10,24092,fl,565,16
34162,March,2014-03-27 00:58:45,21757,al,143,31
34163,March,2014-03-19 21:25:43,15583,ne,1,11
34164,March,2014-03-28 07:35:51,21543,ga,4,10
34165,March,2014-03-14 12:23:30,17011,ca,437,7
34166,March,2014-03-24 19:50:46,15150,il,2,14
34167,March,2014-03-30 22:19:29,18544,ny,2,26
34168,March,2014-03-07 20:53:24,23910,tx,0,31
34169,March,2014-03-28 08:28:40,21643,il,408,10
34170,March,2014-03-05 21:39:40,23305,sd,7,17
34171,March,2014-03-07 17:46:16,19024,nh,5,17
34172,March,2014-03-12 23:14:19,17652,va,32,22
34173,March,2014-03-06 22:48:14,20435,nc,73,30
34174,March,2014-03-31 10:37:41,18161,ny,22,34
34175,March,2014-03-18 15:00:37,17271,ny,0,38
34176,March,2014-03-12 07:10:21,20392,mo,0,33
34177,March,2014-03-31 01:11:34,21883,ca,233,34
34178,March,2014-03-07 23:21:12,21325,or,2,25
34179,March,2014-03-20 17:17:18,24703,ga,124,29
34180,March,2014-03-20 08:27:58,20079,il,15,14
34181,March,2014-03-15 16:31:57,22509,tn,0,28
34182,March,2014-03-18 06:46:10,23209,va,528,31
34183,March,2014-03-16 22:12:31,18807,ca,39,7
34184,March,2014-03-03 11:42:15,20590,mi,328,32
34185,March,2014-03-26 08:22:54,19828,nj,148,20
34186,March,2014-03-19 02:31:13,19988,ks,62,26
34187,March,2014-03-11 09:15:41,22738,in,1,23
34188,March,2014-03-13 18:42:04,22108,ny,391,18
34189,March,2014-03-14 14:59:43,23243,tx,31,9
34190,March,2014-03-09 20:04:15,24801,ga,47,16
34191,March,2014-03-07 00:39:51,21940,ca,0,29
34192,March,2014-03-28 09:15:20,15616,al,0,22
34193,March,2014-03-22 12:25:49,24216,il,304,21
34194,March,2014-03-09 12:08:30,16573,wa,1,29
34195,March,2014-03-16 19:10:02,16640,fl,0,29
34196,March,2014-03-11 13:07:00,18889,mi,2,33
34197,March,2014-03-30 07:51:45,15662,va,401,23
34198,March,2014-03-27 19:03:17,21085,in,284,17
34199,March,2014-03-30 11:18:01,15947,az,253,39
34200,March,2014-03-25 21:20:04,22274,ms,3,35
34201,March,2014-03-11 02:50:30,17977,pa,1,13
34202,March,2014-03-05 00:59:21,17829,ca,0,27
34203,March,2014-03-10 11:29:29,20277,fl,3,37
34204,March,2014-03-28 21:24:18,24869,nj,5,37
34205,March,2014-03-19 22:26:35,23809,co,0,13
34206,March,2014-03-29 03:58:27,22341,mi,9,40
34207,March,2014-03-06 20:32:59,15792,ca,1,22
34208,March,2014-03-31 02:12:08,23257,md,2,12
34209,March,2014-03-28 15:21:18,16890,la,0,22
34210,March,2014-03-22 02:13:29,22313,nc,0,9
34211,March,2014-03-01 08:43:57,15037,ar,6,39
34212,March,2014-03-24 23:04:37,15498,tx,1,9
34213,March,2014-03-03 20:55:18,20410,wi,51,7
34214,March,2014-03-18 00:48:31,22466,oh,0,17
34215,March,2014-03-04 22:29:22,22428,fl,98,32
34216,March,2014-03-08 12:17:57,23486,ny,9,9
34217,March,2014-03-06 19:51:48,17181,la,0,21
34218,March,2014-03-10 04:58:59,17675,pa,4,29
34219,March,2014-03-15 14:46:14,21601,nm,40,21
34220,March,2014-03-13 12:31:12,20696,tx,0,26
34221,March,2014-03-07 16:03:00,15349,nj,0,33
34222,March,2014-03-05 03:23:48,21828,ca,65,7
34223,March,2014-03-13 02:09:19,15245,fl,9,32
34224,March,2014-03-05 12:53:04,21732,oh,230,25
34225,March,2014-03-02 02:12:43,22081,or,546,10
34226,March,2014-03-10 20:33:04,17211,md,294,37
34227,March,2014-03-22 20:20:44,16369,ca,3,28
34228,March,2014-03-15 04:11:25,21066,ny,0,22
34229,March,2014-03-29 02:02:00,17008,ma,1,19
34230,March,2014-03-24 15:44:17,18066,ma,308,38
34231,March,2014-03-01 08:45:25,24474,tx,15,16
34232,March,2014-03-17 19:59:14,19872,pa,27,37
34233,March,2014-03-12 01:04:58,18814,ga,4,23
34234,March,2014-03-28 10:45:11,17879,wa,2,22
34235,March,2014-03-26 02:31:32,23758,nj,862,8
34236,March,2014-03-06 00:42:29,15459,il,198,22
34237,March,2014-03-09 06:29:00,23796,wa,1,7
34238,March,2014-03-24 06:03:59,16708,md,0,25
34239,March,2014-03-21 07:40:40,20312,ut,202,19
34240,March,2014-03-14 03:38:58,15963,md,8,9
34241,March,2014-03-08 00:37:02,20871,ca,13,27
34242,March,2014-03-13 22:57:51,20072,nv,2,29
34243,March,2014-03-10 12:35:25,21005,mn,150,11
34244,March,2014-03-07 21:18:59,19778,nc,7,31
34245,March,2014-03-16 02:14:04,17636,tx,608,21
34246,March,2014-03-16 23:59:18,20713,pa,2,37
34247,March,2014-03-13 14:32:07,20772,nc,96,39
34248,March,2014-03-14 09:18:00,19721,nc,1,34
34249,March,2014-03-19 03:45:38,23025,sc,0,10
