49438,April,10000,tx,234,53
45976,April,10000,tx,837,33
49306,April,10004,hi,355,12
48077,April,10005,sc,267,11
45641,April,10007,ca,0,29
47817,April,10008,ny,14,74
48642,April,10010,wa,189,16
46199,April,10014,in,59,13
49170,April,10015,in,16,43
41208,April,1001,ca,832,47
43010,April,1001,in,684,119
41142,April,1001,nj,38,16
45348,April,10021,mi,15,57
46268,April,10021,or,286,90
48065,April,10023,mi,338,29
47829,April,10024,ks,589,56
49924,April,10029,ma,817,56
44565,April,1002,ia,42,145
38730,April,1002,ms,705,94
46842,April,10030,mn,664,65
45632,April,10031,nj,730,81
48838,April,10033,co,540,48
46909,April,10033,nc,309,62
47325,April,10034,ks,10,71
49259,April,10034,la,0,75
45650,April,10035,mi,827,63
40285,April,1003,fl,19,53
39208,April,1003,mn,311,107
49126,April,10040,ca,39,36
47954,April,10045,tx,57,46
46550,April,10046,nc,410,50
48263,April,10047,in,782,81
46885,April,10048,pa,715,65
38144,April,1004,ca,192,110
41395,April,1004,mo,252,99
41548,April,1004,tx,139,40
49789,April,10050,wa,445,53
48750,April,10051,tx,891,51
47866,April,10054,va,27,10
45898,April,10054,wi,3,88
48363,April,10055,ma,366,86
46084,April,10056,ar,295,71
48386,April,10056,ny,350,55
46319,April,10057,wv,189,61
46107,April,10058,ca,52,45
46824,April,10058,mo,908,55
41673,April,1005,fl,7,91
46412,April,10061,la,221,63
45575,April,10063,ct,396,67
49483,April,10067,va,859,14
40434,April,1006,ca,225,89
39761,April,1006,ne,127,137
48183,April,10071,ga,122,79
49909,April,10072,wa,682,11
45980,April,10078,fl,169,39
47400,April,10079,fl,92,44
41295,April,1007,la,102,99
47169,April,10084,wa,534,56
47004,April,10089,mo,9,84
46434,April,10089,tx,543,55
44273,April,1008,mo,57,103
40590,April,1008,mo,902,119
44719,April,1008,tx,48,110
46179,April,10090,ca,876,85
47849,April,10090,mn,298,64
47604,April,10093,nc,49,52
47943,April,10097,ca,310,23
40764,April,1009,il,232,131
49344,April,10101,fl,5,35
48089,April,10102,wa,112,52
45563,April,10105,ms,832,20
48341,April,10109,ky,465,15
47619,April,10119,ca,631,62
48328,April,10120,il,28,42
45267,April,10121,me,317,25
45542,April,10121,mi,727,86
46936,April,10122,ca,27,14
48070,April,10123,ca,565,47
