84178,July,10001,ca,108,47
85146,July,10001,ca,52,28
85313,July,10001,oh,718,81
83067,July,10002,tn,10,83
84737,July,10005,pa,439,55
83354,July,10006,ny,608,55
82232,July,10009,ca,388,39
84577,July,10011,ny,233,54
84688,July,10012,ct,80,48
82846,July,10014,pa,5,75
82960,July,10014,sc,278,70
84066,July,10015,va,535,83
85505,July,10016,ny,189,35
84851,July,10021,tx,634,50
85395,July,10022,ga,120,88
84814,July,10022,hi,17,85
84868,July,10027,wa,73,77
85667,July,10029,ga,208,48
80790,July,1002,ca,58,73
79014,July,1002,ma,364,141
78016,July,1002,mi,302,67
85088,July,10031,pa,345,53
85934,July,10036,ar,655,28
84539,July,10042,tx,22,57
83811,July,10044,nm,586,40
82037,July,10044,wy,800,32
85687,July,10045,wa,506,30
84761,July,10047,il,32,76
84853,July,10048,mn,408,50
77090,July,1004,ca,100,42
81979,July,1004,ny,846,86
83342,July,10050,ny,289,48
85774,July,10051,ok,48,13
84849,July,10053,fl,802,14
83606,July,10054,id,233,57
82670,July,10056,fl,194,90
85252,July,10057,tx,738,39
84490,July,10058,in,14,72
83231,July,10058,tx,585,49
78292,July,1005,pa,29,134
80773,July,1006,ny,759,29
83382,July,10073,ny,325,55
84155,July,10075,ia,102,17
85207,July,10076,wa,287,17
85031,July,10077,oh,22,53
79116,July,1007,ca,22,23
84928,July,10084,ga,119,82
85773,July,10088,ca,36,86
83976,July,10090,mi,87,32
85968,July,10091,md,24,59
84835,July,10092,ny,84,11
84958,July,10095,wi,556,55
78301,July,1009,ga,102,129
77556,July,1009,nj,248,62
84893,July,10103,oh,438,79
85415,July,10103,pa,646,16
84168,July,10105,ny,172,26
81894,July,1010,il,207,19
85803,July,10113,mi,8,16
85170,July,10123,ny,118,48
85291,July,10126,nd,288,66
85593,July,10127,nj,680,79
84496,July,10133,ak,764,70
85223,July,10134,wy,208,67
85894,July,10136,tx,606,51
80185,July,1013,nm,354,143
84306,July,10140,ma,6,78
85751,July,10142,mn,409,36
85590,July,10144,in,78,63
83341,July,10145,ca,324,21
84929,July,10145,nc,468,49
84570,July,10146,wi,109,19
84096,July,10147,mi,498,68
83339,July,10155,la,201,80
82138,July,10159,ma,205,44
85455,July,10160,fl,862,41
82298,July,10168,sc,564,75
80655,July,1016,az,4,114
79455,July,1016,ia,816,27
79523,July,1016,ky,31,90
80968,July,1016,or,938,65
77357,July,1016,va,502,77
84619,July,10171,ia,669,77
85442,July,10176,ca,699,63
82294,July,10176,nv,31,59
82980,July,10178,sc,758,14
82656,July,10179,fl,12,39
81177,July,1017,il,12,147
78680,July,1017,mi,729,121
83523,July,10182,md,490,16
85688,July,10187,ar,901,76
84177,July,10187,ct,132,32
83482,July,10187,nj,49,17
85498,July,10191,nc,631,84
82200,July,10197,in,122,67
77874,July,1019,ms,4,47
