126284,September,2014-09-05 19:07:12,16307,ny,132,7
126286,September,2014-09-15 15:46:08,19163,az,9,33
126287,September,2014-09-13 20:56:07,16868,oh,101,22
126288,September,2014-09-30 21:02:54,15270,la,13,27
126289,September,2014-09-07 09:23:42,19528,pa,0,10
126290,September,2014-09-10 09:45:58,24515,in,587,10
126291,September,2014-09-29 11:52:53,24180,ok,103,19
126292,September,2014-09-27 17:08:24,16265,ma,21,6
126293,September,2014-09-07 14:42:19,18453,tx,515,12
126294,September,2014-09-11 15:09:28,20418,al,55,33
126295,September,2014-09-21 10:21:18,16090,oh,12,25
126296,September,2014-09-07 10:47:56,15509,co,32,8
126298,September,2014-09-10 11:41:33,15226,md,317,14
126299,September,2014-09-30 21:36:38,21730,ny,5,12
126300,September,2014-09-14 06:46:18,19557,sc,28,24
126301,September,2014-09-05 10:48:54,15583,ok,84,19
126302,September,2014-09-25 05:59:58,17150,fl,0,13
126305,September,2014-09-11 15:54:34,20346,pa,610,19
126306,September,2014-09-08 16:35:17,17145,tx,186,12
126308,September,2014-09-12 09:00:55,24920,ms,20,19
126309,September,2014-09-09 21:29:38,15512,al,61,22
126310,September,2014-09-19 17:29:27,20305,mt,7,12
126311,September,2014-09-17 18:54:47,23001,al,22,18
126312,September,2014-09-11 08:11:47,22821,fl,46,16
126313,September,2014-09-25 11:09:36,22880,pa,123,14
126315,September,2014-09-24 05:57:27,19716,ma,5,16
126316,September,2014-09-08 02:02:41,17900,pa,0,27
126317,September,2014-09-11 16:22:42,16567,ky,44,11
126318,September,2014-09-06 19:57:32,24939,tx,347,17
126319,September,2014-09-06 12:58:22,17324,ia,0,18
126321,September,2014-09-18 16:55:43,18417,ny,0,15
126322,September,2014-09-08 01:58:53,22160,wa,551,15
126323,September,2014-09-23 02:11:14,23412,oh,322,35
126324,September,2014-09-03 04:57:10,15690,al,2,30
126325,September,2014-09-26 12:07:39,20804,wa,1,7
126326,September,2014-09-18 22:50:11,21551,nj,0,21
126327,September,2014-09-28 08:21:40,20704,tx,142,23
126328,September,2014-09-05 18:38:46,24291,pa,276,8
126329,September,2014-09-12 22:23:18,24113,va,16,16
126332,September,2014-09-03 20:14:11,22133,ny,47,23
126333,September,2014-09-29 16:05:05,22868,ky,397,26
126334,September,2014-09-19 18:39:25,16892,ny,160,16
126335,September,2014-09-15 17:09:23,15987,tx,1,8
126336,September,2014-09-12 16:47:34,15743,al,9,14
126337,September,2014-09-11 14:03:33,16726,al,433,11
126338,September,2014-09-04 02:39:58,22682,nc,47,10
126339,September,2014-09-05 05:10:02,24755,co,25,21
126340,September,2014-09-30 00:39:50,19703,in,37,26
126341,September,2014-09-02 15:31:47,23487,ky,55,7
126342,September,2014-09-30 18:43:55,24821,tx,4,18
126345,September,2014-09-11 18:50:32,15523,sc,0,14
126346,September,2014-09-15 05:37:49,19160,ar,124,32
126347,September,2014-09-25 08:36:46,17642,tn,0,26
126348,September,2014-09-07 22:46:37,16713,ia,124,20
126349,September,2014-09-26 01:26:04,23591,pa,1,17
126350,September,2014-09-29 02:12:42,23683,mo,158,27
126351,September,2014-09-24 05:19:43,23542,pa,95,17
126352,September,2014-09-12 02:26:12,16172,tx,302,34
126353,September,2014-09-13 17:30:43,16472,nv,114,20
126355,September,2014-09-29 11:47:33,17823,ny,272,7
126356,September,2014-09-12 17:22:03,22622,ut,186,33
126357,September,2014-09-01 07:55:07,19549,ga,3,29
126358,September,2014-09-01 08:11:17,18736,mi,1,9
126359,September,2014-09-10 15:36:45,23903,in,0,26
126360,September,2014-09-30 10:56:52,16361,wy,0,12
126361,September,2014-09-16 03:27:16,24971,fl,7,20
126362,September,2014-09-19 06:17:36,24738,oh,85,36
126363,September,2014-09-30 13:44:10,19297,mi,106,12
126365,September,2014-09-13 13:40:43,18544,ar,24,32
126366,September,2014-09-27 23:01:49,19724,pa,360,18
126367,September,2014-09-10 11:24:29,23703,nc,2,36
126368,September,2014-09-06 10:01:08,18253,al,1,34
126370,September,2014-09-15 21:25:05,23419,fl,1,13
126371,September,2014-09-06 11:48:10,22926,va,15,18
126372,September,2014-09-01 16:23:58,20123,fl,4,34
126373,September,2014-09-11 23:59:18,15453,nc,2,36
126374,September,2014-09-18 03:57:20,18200,wi,9,23
126376,September,2014-09-23 12:11:12,23679,tn,47,34
126377,September,2014-09-29 16:40:48,17031,tx,57,25
126378,September,2014-09-25 07:50:06,22534,id,32,32
126379,September,2014-09-12 14:15:43,16905,ga,129,14
126380,September,2014-09-12 03:31:52,19240,ky,23,35
126381,September,2014-09-04 23:34:52,24352,ny,119,10
