8000,January,2014-01-02 23:06:07,15349,ri,203,26
8001,January,2014-01-31 03:40:21,16033,oh,113,23
8002,January,2014-01-27 05:56:19,21932,ar,6,24
8003,January,2014-01-27 23:29:02,21098,ks,96,19
8004,January,2014-01-26 22:52:58,17556,ca,36,5
8005,January,2014-01-18 11:08:43,18901,al,2,5
8006,January,2014-01-27 15:52:48,21261,ok,450,5
8007,January,2014-01-16 11:16:16,20117,ny,10,18
8008,January,2014-01-09 21:04:41,15062,ny,29,8
8009,January,2014-01-19 11:52:08,18594,hi,928,25
8010,January,2014-01-09 12:59:41,23415,ny,113,24
8011,January,2014-01-22 06:31:54,19799,ak,2,7
8012,January,2014-01-28 21:38:46,19759,wi,13,24
8013,January,2014-01-18 00:07:51,17938,pa,0,21
8014,January,2014-01-19 00:19:16,17178,il,15,11
8015,January,2014-01-09 08:43:26,23088,ar,876,28
8016,January,2014-01-21 09:35:52,15181,ca,126,21
8017,January,2014-01-11 07:52:13,24464,il,602,7
8018,January,2014-01-10 00:40:48,24761,de,17,18
8019,January,2014-01-11 15:48:57,19019,oh,55,29
8020,January,2014-01-22 15:44:06,21711,va,846,25
8021,January,2014-01-10 08:19:09,15126,ny,0,28
8022,January,2014-01-17 07:27:09,20068,md,0,26
8023,January,2014-01-10 12:38:03,23487,ca,456,25
8024,January,2014-01-19 12:24:59,15832,az,0,29
8025,January,2014-01-01 09:51:57,22491,mn,194,23
8026,January,2014-01-03 03:04:01,17147,ca,0,12
8027,January,2014-01-26 05:41:13,23709,oh,5,12
8028,January,2014-01-08 04:06:13,19145,ar,82,27
8029,January,2014-01-28 17:15:47,16871,az,161,6
8030,January,2014-01-28 03:27:45,24938,ga,1,13
8031,January,2014-01-03 16:01:52,21602,nj,0,14
8032,January,2014-01-31 11:42:42,19704,tx,164,8
8033,January,2014-01-13 05:25:03,17281,tx,0,22
8034,January,2014-01-17 06:18:04,23096,sc,1,12
8035,January,2014-01-24 10:12:46,22395,mi,14,22
8036,January,2014-01-25 15:08:53,24234,nj,123,7
8037,January,2014-01-18 07:00:22,23835,ca,2,13
8038,January,2014-01-16 14:32:15,17853,tx,118,6
8039,January,2014-01-10 13:32:33,23782,ca,36,20
8040,January,2014-01-15 18:13:14,20329,ca,12,16
8041,January,2014-01-12 07:11:48,24479,nm,66,23
8042,January,2014-01-10 07:30:46,22840,fl,851,7
8043,January,2014-01-27 10:57:52,19368,ca,17,11
8044,January,2014-01-05 13:41:08,24746,ca,134,18
8045,January,2014-01-04 16:36:12,15969,ny,18,18
8046,January,2014-01-18 09:05:15,17549,ky,1,10
8047,January,2014-01-10 16:32:48,24986,tx,553,15
8048,January,2014-01-31 06:51:19,15090,oh,8,10
8049,January,2014-01-12 10:46:50,22050,ga,0,26
8050,January,2014-01-15 23:48:06,21338,wa,5,8
8051,January,2014-01-05 00:58:38,22491,mi,0,20
8052,January,2014-01-25 16:43:16,21089,ia,0,5
8053,January,2014-01-07 12:31:06,23653,nc,3,9
