63523,May,10007,nc,177,82
65267,May,10009,mi,539,61
64486,May,10010,ky,180,13
65125,May,10011,ia,35,67
63477,May,10015,il,250,14
61497,May,10018,nv,232,60
61817,May,10019,ga,203,74
59411,May,1001,ks,918,121
56884,May,1001,ny,231,72
58723,May,1001,tx,179,149
61826,May,10022,nc,310,59
63205,May,10022,wa,726,10
65628,May,10023,ca,95,75
64250,May,10025,ny,423,47
63142,May,10027,va,454,23
59038,May,1002,mo,235,66
59451,May,1002,mt,211,155
65167,May,10032,oh,0,75
59619,May,1003,la,86,120
57276,May,1003,ne,121,141
56586,May,1003,tx,532,82
63921,May,10047,ky,417,14
62377,May,10053,in,732,83
64659,May,10053,mn,214,54
62853,May,10055,sd,12,73
64443,May,10056,in,220,30
65503,May,10057,ny,628,43
63847,May,10057,tx,425,49
62636,May,10058,nj,412,63
65888,May,10059,mo,44,16
64718,May,10060,fl,459,56
61031,May,10062,ia,5,64
63951,May,10063,md,463,35
64170,May,10065,nc,529,80
65719,May,10066,sc,277,75
61016,May,10067,il,857,56
62147,May,10067,in,26,43
61364,May,10068,ca,115,91
54403,May,1006,ca,28,94
58925,May,1006,ca,710,34
61829,May,10071,il,90,33
62774,May,10072,ca,522,68
62290,May,10072,mn,87,20
63048,May,10073,tx,384,88
55332,May,1007,ca,8,122
57854,May,1007,tx,462,49
63079,May,10080,ca,402,14
63922,May,10081,mi,127,37
65499,May,10083,nv,540,59
62383,May,10084,va,10,85
61872,May,10085,fl,204,80
62488,May,10085,ga,828,30
64623,May,10086,mn,5,17
61472,May,10088,sc,85,21
55770,May,1008,ca,309,40
55501,May,1008,ca,86,128
58399,May,1008,oh,47,146
62941,May,10092,ga,267,75
63969,May,10093,il,49,81
64613,May,10093,ny,71,52
64819,May,10093,va,118,56
64969,May,10096,ca,323,24
65463,May,10097,sc,587,65
61578,May,10098,tx,463,21
64175,May,10099,ny,107,72
57501,May,1009,ma,373,119
58339,May,1009,pa,378,46
61024,May,10100,ny,185,26
64102,May,10103,ga,98,76
61381,May,10103,md,226,46
64025,May,10106,oh,348,36
64310,May,10109,nj,64,74
60175,May,1010,in,560,46
58117,May,1010,tx,752,22
64368,May,10113,ca,614,60
61251,May,10114,va,380,78
61674,May,10119,ia,437,57
62493,May,10123,ca,79,45
62255,May,10130,ny,741,36
62342,May,10133,me,752,20
63122,May,10134,ny,277,57
65403,May,10135,fl,123,28
61786,May,10138,fl,139,36
65884,May,10138,oh,11,21
64447,May,10139,nm,92,70
59755,May,1013,fl,28,47
56916,May,1013,ny,739,19
58603,May,1013,oh,3,143
61311,May,10141,mo,410,39
61652,May,10142,ma,19,85
65771,May,10143,ky,617,35
61885,May,10145,me,274,89
62992,May,10145,tn,754,53
65159,May,10148,az,27,30
64774,May,10148,oh,102,25
63466,May,10149,va,35,50
58278,May,1014,ca,106,82
61875,May,10154,ny,694,80
62763,May,10154,ut,547,51
64572,May,10156,fl,98,59
65604,May,10157,ar,771,22
64018,May,10158,fl,200,56
55968,May,1015,al,267,21
54300,May,1015,ca,56,33
64217,May,10165,ca,52,30
57104,May,1016,al,478,17
57560,May,1016,pa,796,67
57038,May,1016,tx,414,151
57609,May,1016,wa,198,80
61531,May,10170,nj,166,12
65296,May,10170,va,433,51
62437,May,10171,me,936,45
65098,May,10172,fl,562,57
62231,May,10174,ga,138,16
57267,May,1017,az,472,81
59008,May,1017,nh,840,134
63753,May,10185,dc,12,30
65675,May,10186,ma,336,53
63976,May,10189,tx,8,30
57734,May,1018,ca,81,55
58463,May,1018,fl,675,97
59351,May,1018,pa,708,20
63802,May,10191,md,870,65
61195,May,10191,ny,20,19
65776,May,10191,wv,150,19
61427,May,10194,oh,139,22
63438,May,10195,wa,4,86
65213,May,10198,ct,176,50
65392,May,10198,ga,28,31
58221,May,1019,fl,528,23
64152,May,10200,tx,894,40
63239,May,10201,ny,386,18
61591,May,10208,mi,674,40
57713,May,1020,fl,31,20
62340,May,10211,ny,555,56
64680,May,10212,tx,840,15
64859,May,10213,ar,19,78
64500,May,10215,ga,169,68
65016,May,10215,in,651,86
65873,May,10218,nh,64,79
56104,May,1021,al,422,86
56370,May,1021,ca,320,149
60486,May,1021,ia,127,27
54497,May,1021,nv,506,46
65102,May,10226,tx,851,58
65439,May,10228,ga,931,30
64720,May,10229,wi,91,21
57190,May,1022,fl,28,101
62979,May,10231,ca,500,94
65322,May,10232,mo,71,39
61227,May,10234,ca,9,66
63041,May,10234,wa,763,38
64511,May,10239,il,44,57
59735,May,1023,al,818,130
54985,May,1023,ca,734,149
59848,May,1023,nc,247,39
64706,May,10240,hi,229,82
65357,May,10246,ks,59,74
63956,May,10249,ma,948,79
54832,May,1024,in,111,81
65881,May,10256,ca,2,42
61007,May,10257,ga,15,62
64751,May,10259,ne,290,56
57061,May,1025,la,148,129
64883,May,10264,or,173,52
63537,May,10266,ca,22,93
56560,May,1026,il,244,89
61201,May,10271,fl,173,90
64131,May,10272,il,27,54
64667,May,10275,ar,706,12
63546,May,10279,md,500,91
60268,May,1027,ca,295,145
54295,May,1027,in,442,74
63291,May,10282,fl,52,70
62388,May,10282,mn,317,22
61707,May,10282,ny,379,51
63140,May,10283,pa,662,67
62287,May,10284,az,196,94
62369,May,10284,ca,87,83
65698,May,10285,ny,2,43
61180,May,10290,pa,466,83
64771,May,10291,oh,17,88
61034,May,10291,oh,452,77
63203,May,10295,ca,115,66
61795,May,10296,sd,216,28
61435,May,10298,de,587,60
57546,May,1029,oh,14,71
60297,May,1029,or,762,29
64898,May,10300,co,28,22
63764,May,10300,va,747,39
64000,May,10301,fl,18,80
63163,May,10302,in,860,36
58776,May,1030,az,23,30
58458,May,1030,or,324,90
62068,May,10312,oh,850,69
65598,May,10314,nh,63,37
64530,May,10314,nj,469,80
65969,May,10315,ga,5,77
61114,May,10318,nc,287,45
61362,May,10320,ny,0,43
63229,May,10321,ca,780,36
62769,May,10323,ca,676,33
61735,May,10326,ar,48,29
62574,May,10327,mo,20,14
55291,May,1032,ok,582,120
65699,May,10330,ar,939,33
63792,May,10331,ca,317,57
62770,May,10331,oh,369,79
65178,May,10335,pa,595,81
57966,May,1033,ma,14,13
55452,May,1033,or,193,137
65174,May,10341,pa,484,43
63974,May,10343,ia,507,86
61805,May,10343,ny,580,43
62193,May,10345,al,66,10
63747,May,10346,il,28,37
65031,May,10347,ca,382,53
64455,May,10350,la,372,93
61166,May,10350,tx,356,15
63521,May,10352,ca,167,67
64802,May,10356,tx,303,26
61969,May,10358,ky,0,27
59303,May,1035,tx,11,120
62632,May,10365,mn,37,29
63000,May,10369,az,621,27
65421,May,10369,in,552,57
65854,May,10369,ms,44,28
58519,May,1036,ne,25,132
56497,May,1036,ny,939,122
63588,May,10372,mi,9,65
63952,May,10372,mo,202,19
64228,May,10374,tx,77,77
64264,May,10375,pa,191,16
62373,May,10377,al,81,34
61508,May,10378,tx,753,28
64276,May,10379,sc,385,49
54004,May,1037,tx,935,107
65773,May,10381,ms,66,84
64631,May,10382,ny,340,27
64681,May,10385,ut,412,29
64582,May,10389,wi,10,18
57041,May,1038,oh,59,125
58257,May,1038,tn,2,110
63533,May,10391,ny,144,22
63669,May,10397,co,133,91
65064,May,10398,ca,513,43
56544,May,1039,tx,342,147
65218,May,10400,ca,915,53
64481,May,10406,ma,26,88
59514,May,1040,ca,5,36
64654,May,10416,ca,689,74
64994,May,10416,wv,134,84
63456,May,10418,ms,203,32
62462,May,10419,oh,201,60
61994,May,10419,or,499,30
61314,May,10419,wv,75,20
57142,May,1041,mi,32,38
65297,May,10424,tx,116,71
61979,May,10425,ms,166,36
62865,May,10428,ga,109,31
58787,May,1042,md,534,119
64428,May,10431,ca,400,87
62843,May,10431,ia,3,75
61606,May,10431,nc,336,59
65649,May,10433,ny,232,71
63697,May,10434,nc,767,22
65852,May,10434,sc,70,27
64647,May,10437,ca,2,50
65017,May,10439,pa,838,67
54730,May,1043,ca,490,117
60877,May,1043,tx,213,61
62017,May,10440,al,314,77
65652,May,10440,az,104,9
65432,May,10440,ks,633,24
62128,May,10440,nj,677,66
62182,May,10442,md,111,89
65137,May,10443,nj,2,66
59490,May,1044,il,899,49
57929,May,1044,nj,289,92
65733,May,10450,ga,60,75
59960,May,1045,hi,150,104
58025,May,1045,ma,29,20
63699,May,10461,ca,601,51
61030,May,10461,fl,466,16
62766,May,10461,pa,588,9
61645,May,10462,ga,37,46
64260,May,10463,oh,2,56
62846,May,10468,ny,58,10
58972,May,1046,mi,439,124
54864,May,1046,nc,86,127
60929,May,1046,nj,487,135
59812,May,1046,oh,279,88
54081,May,1046,ut,268,48
61802,May,10471,oh,176,77
63257,May,10472,ny,3,23
64111,May,10477,ca,203,70
62177,May,10478,ok,873,72
59512,May,1047,ia,21,40
58521,May,1047,mi,42,81
56705,May,1047,ny,436,148
63731,May,10480,ny,64,64
63460,May,10481,mo,155,50
61071,May,10482,mi,0,91
57615,May,1048,mi,226,100
56913,May,1048,ny,125,71
57075,May,1048,tx,188,10
56221,May,1049,il,634,57
57897,May,1049,ma,22,113
64766,May,10504,pa,296,48
62359,May,10506,mo,121,84
58376,May,1051,ar,822,89
54103,May,1051,ny,257,129
62623,May,10520,nc,19,67
64392,May,10521,wa,490,75
63412,May,10523,fl,94,68
63548,May,10524,mi,329,21
54488,May,1052,fl,3,151
55164,May,1052,il,157,157
55099,May,1052,mt,192,57
62768,May,10532,id,266,36
61350,May,10534,nj,81,25
63992,May,10536,ny,630,78
64778,May,10538,md,85,19
62809,May,10543,tn,22,88
65812,May,10547,ok,10,93
63904,May,10547,va,327,25
61368,May,10548,ca,93,18
61013,May,10548,mo,124,10
64046,May,10549,pa,224,42
60836,May,1054,il,420,18
59837,May,1054,la,327,13
61501,May,10555,ky,45,24
64796,May,10557,nc,28,74
59652,May,1055,ma,11,48
62743,May,10560,wi,17,84
64834,May,10561,oh,64,30
62440,May,10561,tx,55,54
62337,May,10562,ky,2,58
65695,May,10562,va,77,72
63601,May,10563,va,736,78
62303,May,10567,ma,49,26
62110,May,10567,mi,58,15
64453,May,10567,nc,340,65
60106,May,1056,ma,56,82
58066,May,1056,tn,652,30
61199,May,10574,co,44,88
