90159,July,2014-07-27 17:32:33,17474,tx,57,29
90160,July,2014-07-21 17:48:40,23477,nc,64,43
90161,July,2014-07-10 05:08:10,17682,ky,500,35
90163,July,2014-07-25 04:53:58,20528,wa,180,9
90164,July,2014-07-09 07:47:35,20103,ks,9,25
90165,July,2014-07-27 23:33:10,18721,tx,43,33
90166,July,2014-07-13 08:39:55,15366,pa,2,17
90167,July,2014-07-15 10:43:59,23550,mi,4,38
90168,July,2014-07-07 11:55:09,23615,id,39,30
90169,July,2014-07-11 03:47:10,23424,ks,136,38
90170,July,2014-07-25 00:47:54,21250,la,4,39
90171,July,2014-07-15 12:04:42,24502,va,185,16
90172,July,2014-07-01 02:26:03,19616,wa,1,34
90173,July,2014-07-23 16:41:17,23718,ny,825,10
90174,July,2014-07-29 23:50:51,20590,pa,0,40
90175,July,2014-07-18 00:26:54,24334,nj,517,15
90178,July,2014-07-22 22:49:23,16912,oh,2,27
90179,July,2014-07-29 00:41:16,21701,wi,1,42
90180,July,2014-07-08 10:03:18,15608,ri,263,18
90182,July,2014-07-01 09:49:09,23517,in,0,28
90184,July,2014-07-21 14:54:47,21424,la,350,36
90185,July,2014-07-03 10:12:40,20851,hi,9,20
90186,July,2014-07-22 22:12:27,17557,ar,37,11
90187,July,2014-07-20 23:25:04,24622,nv,5,37
90188,July,2014-07-20 19:06:52,19118,wi,40,13
90189,July,2014-07-23 11:44:26,16612,pa,501,35
90190,July,2014-07-05 19:36:39,23375,nj,2,10
90192,July,2014-07-12 03:52:07,19560,tx,19,40
90194,July,2014-07-23 16:06:58,15555,va,60,15
90195,July,2014-07-11 13:02:26,21592,in,340,32
90196,July,2014-07-30 02:17:56,24114,oh,0,9
90197,July,2014-07-24 02:04:24,21236,mi,132,29
90199,July,2014-07-02 14:30:02,22059,ga,14,38
90200,July,2014-07-25 03:40:05,21113,tn,0,39
90201,July,2014-07-20 14:28:45,16023,az,27,41
90202,July,2014-07-20 13:06:58,19616,pa,0,24
90203,July,2014-07-30 06:34:15,16282,ga,15,41
90204,July,2014-07-14 04:43:52,15288,ny,6,20
90206,July,2014-07-29 05:45:32,15473,sc,6,31
90207,July,2014-07-16 15:05:58,15807,tx,80,12
90209,July,2014-07-24 02:08:41,16083,az,303,38
90210,July,2014-07-06 16:51:25,18093,tx,416,32
90211,July,2014-07-28 05:44:18,23842,tn,71,32
90212,July,2014-07-31 01:01:16,23189,tx,23,35
90213,July,2014-07-01 21:03:54,21870,sc,0,32
90214,July,2014-07-28 16:08:09,22440,pa,668,27
90215,July,2014-07-18 00:40:25,21576,in,1,12
90216,July,2014-07-17 05:27:33,15237,nj,0,16
90217,July,2014-07-07 16:15:27,21720,md,0,23
90221,July,2014-07-03 21:43:28,21189,ga,7,11
90222,July,2014-07-26 15:59:00,17422,in,189,30
90223,July,2014-07-30 12:42:45,21055,fl,33,41
90224,July,2014-07-13 06:59:15,18669,mi,88,39
90225,July,2014-07-17 09:32:18,18378,al,103,30
90226,July,2014-07-20 00:18:11,21310,nj,7,42
90227,July,2014-07-11 00:14:04,15377,ny,115,25
90228,July,2014-07-13 21:26:52,16243,ma,56,30
90229,July,2014-07-13 09:39:37,24513,wv,0,32
90230,July,2014-07-14 04:06:02,15242,ok,258,27
90232,July,2014-07-09 05:14:49,22753,nm,244,10
90233,July,2014-07-30 06:12:50,16473,ks,251,28
90234,July,2014-07-11 05:09:16,19768,va,0,42
90235,July,2014-07-18 20:12:48,17494,pa,1,8
90237,July,2014-07-15 01:48:06,17663,ma,38,16
90238,July,2014-07-02 03:18:56,20334,mn,32,32
90239,July,2014-07-10 06:05:46,20669,ny,179,29
90240,July,2014-07-31 22:52:56,15006,id,129,23
90241,July,2014-07-28 03:02:48,20024,wa,0,26
90243,July,2014-07-29 17:38:59,15037,ia,117,8
90244,July,2014-07-29 05:25:58,21791,tx,106,29
90245,July,2014-07-09 13:29:16,17366,ri,227,13
90247,July,2014-07-23 00:05:17,24210,az,0,30
90248,July,2014-07-24 10:04:17,21560,nh,174,37
90249,July,2014-07-06 13:08:39,18134,pa,2,43
90251,July,2014-07-27 04:10:43,19482,al,4,39
90252,July,2014-07-21 20:44:14,17298,tx,436,37
90254,July,2014-07-31 07:33:22,23249,id,7,27
90255,July,2014-07-21 15:25:25,23456,tx,118,42
90256,July,2014-07-14 13:40:43,15028,fl,0,33
90257,July,2014-07-06 01:09:17,16137,fl,24,20
90258,July,2014-07-09 11:15:21,23155,wa,29,24
90260,July,2014-07-15 07:04:23,19941,ok,353,17
90261,July,2014-07-17 11:02:21,22828,va,5,10
90263,July,2014-07-09 17:38:42,21952,fl,80,17
90265,July,2014-07-06 07:03:37,16083,fl,0,20
90266,July,2014-07-08 22:50:11,18963,fl,47,24
90267,July,2014-07-02 05:33:00,18012,fl,10,13
90268,July,2014-07-10 03:08:01,19661,ga,5,36
90269,July,2014-07-11 10:02:56,24704,nc,1,29
90270,July,2014-07-20 05:53:52,24487,ny,78,29
90271,July,2014-07-12 01:08:34,24580,md,3,35
90272,July,2014-07-09 11:03:31,20564,pa,44,44
90273,July,2014-07-25 21:37:30,16837,nj,11,17
90274,July,2014-07-25 19:18:12,16796,nc,357,39
90275,July,2014-07-14 22:42:01,21836,nc,3,13
90276,July,2014-07-08 23:18:05,23348,tx,625,8
90277,July,2014-07-22 19:24:34,18651,ga,102,22
90278,July,2014-07-13 13:12:08,20223,fl,447,27
90279,July,2014-07-23 07:31:37,20971,mn,23,34
90280,July,2014-07-29 22:10:43,16586,mn,521,37
90281,July,2014-07-08 02:22:01,22077,ny,5,17
90282,July,2014-07-17 04:03:22,15269,sc,15,14
90283,July,2014-07-25 12:06:26,20923,mi,150,16
90284,July,2014-07-06 11:00:49,15480,mo,37,40
90286,July,2014-07-06 10:40:38,23958,ut,0,37
90287,July,2014-07-17 00:50:07,21237,ct,9,27
90288,July,2014-07-02 00:34:36,22275,ma,72,40
90289,July,2014-07-01 13:33:11,21220,nh,97,26
90290,July,2014-07-15 23:38:16,18690,ny,0,9
90291,July,2014-07-26 20:39:12,16677,wa,326,17
90292,July,2014-07-26 22:39:24,19290,nj,10,24
90293,July,2014-07-08 14:23:03,23408,pa,29,22
90294,July,2014-07-02 22:12:22,23591,ma,3,13
90295,July,2014-07-16 04:30:14,18873,ga,617,33
90296,July,2014-07-10 08:33:16,23527,mi,6,30
90297,July,2014-07-02 03:05:52,16425,fl,85,16
90298,July,2014-07-07 13:02:28,17737,mn,1,31
90299,July,2014-07-03 22:19:34,22779,mi,224,30
90300,July,2014-07-17 03:41:49,21109,mt,102,23
90301,July,2014-07-30 11:33:35,18995,sd,345,12
90302,July,2014-07-08 21:04:36,21565,nh,25,19
90303,July,2014-07-06 01:17:45,17818,nj,153,18
90304,July,2014-07-12 17:03:18,24866,tn,697,8
90305,July,2014-07-20 21:59:52,17696,md,165,20
90307,July,2014-07-14 16:36:24,23988,oh,554,24
90308,July,2014-07-17 02:56:36,20893,tn,3,14
90309,July,2014-07-07 12:42:05,19769,mi,2,36
90310,July,2014-07-01 04:50:47,23518,ga,25,11
90311,July,2014-07-17 23:40:44,24634,mi,621,13
90313,July,2014-07-31 15:54:47,19074,or,0,13
90314,July,2014-07-28 18:18:19,23377,ct,473,33
90315,July,2014-07-24 07:25:54,17324,tx,66,36
90316,July,2014-07-27 20:12:21,18061,nj,9,18
90317,July,2014-07-25 00:32:44,21461,nj,170,28
90318,July,2014-07-23 14:09:25,17256,nc,33,10
90320,July,2014-07-21 00:29:22,18600,ny,883,42
90322,July,2014-07-29 01:40:44,20507,tx,524,33
90324,July,2014-07-31 05:25:45,17396,wi,785,32
90326,July,2014-07-16 05:35:23,21456,nj,2,32
90327,July,2014-07-10 07:00:03,23083,tx,1,10
90328,July,2014-07-27 11:08:32,15697,ny,293,17
90329,July,2014-07-18 11:01:51,17209,tx,0,36
90330,July,2014-07-27 14:00:56,17242,de,0,15
90331,July,2014-07-25 04:30:34,20615,la,66,38
90332,July,2014-07-17 17:24:40,20346,tx,0,25
90333,July,2014-07-31 13:50:22,23418,fl,1,34
90334,July,2014-07-08 07:14:05,18542,ny,690,31
90335,July,2014-07-06 03:03:51,24533,tx,90,14
90337,July,2014-07-04 14:07:24,20730,tn,15,11
90340,July,2014-07-04 03:47:46,17120,fl,23,22
90341,July,2014-07-29 12:15:15,18019,va,299,40
90342,July,2014-07-14 12:32:59,17748,fl,0,9
90343,July,2014-07-30 15:16:30,17746,az,122,36
90344,July,2014-07-03 02:28:32,19791,ga,130,11
90345,July,2014-07-29 14:58:00,22327,ny,13,34
90346,July,2014-07-25 06:56:48,15883,la,2,27
90348,July,2014-07-06 06:04:30,20147,ct,361,30
90349,July,2014-07-22 05:30:13,24649,tn,15,13
90350,July,2014-07-03 17:29:39,20685,tn,3,12
90351,July,2014-07-25 08:22:44,21084,az,0,36
90352,July,2014-07-10 11:52:56,17104,ky,70,25
90353,July,2014-07-09 02:52:45,20433,ok,127,29
90354,July,2014-07-03 19:54:38,18568,md,0,38
90355,July,2014-07-13 21:05:42,20560,nj,292,20
90356,July,2014-07-08 13:04:58,17329,in,158,9
90357,July,2014-07-15 15:54:38,24777,ks,0,41
90358,July,2014-07-14 17:51:53,20816,nj,5,25
90360,July,2014-07-21 13:45:15,15420,ga,448,33
90361,July,2014-07-23 17:40:13,23618,ok,5,36
90362,July,2014-07-09 12:20:57,19501,fl,152,38
90363,July,2014-07-18 18:32:14,20312,ut,46,40
90364,July,2014-07-25 10:56:26,22762,or,39,32
90365,July,2014-07-25 00:19:05,24421,ny,0,27
90366,July,2014-07-12 04:50:20,23141,tx,26,10
90367,July,2014-07-30 13:36:22,22546,mo,626,29
90368,July,2014-07-31 21:21:25,17394,mn,121,9
90369,July,2014-07-09 15:42:34,19483,tx,196,38
90370,July,2014-07-10 18:01:28,16662,mo,532,38
90371,July,2014-07-09 15:27:11,15849,sc,2,16
90372,July,2014-07-26 05:52:27,23041,in,3,38
90373,July,2014-07-09 13:56:15,21249,ms,22,44
90374,July,2014-07-28 14:40:52,18481,nv,3,28
90375,July,2014-07-04 02:50:01,23538,wv,5,14
90376,July,2014-07-20 00:28:17,18982,ct,19,9
90377,July,2014-07-28 16:39:32,19903,in,100,36
90379,July,2014-07-21 08:03:09,24218,md,6,27
90380,July,2014-07-14 04:18:38,21317,ga,36,38
90381,July,2014-07-12 05:51:34,16281,in,14,13
90382,July,2014-07-01 03:41:00,17842,ny,39,29
90383,July,2014-07-10 03:39:41,22125,wa,5,11
90384,July,2014-07-06 19:35:18,22468,ri,83,41
90385,July,2014-07-24 17:51:11,19951,nj,163,43
90386,July,2014-07-30 14:36:44,24957,wa,238,12
90387,July,2014-07-15 00:55:37,16350,wi,4,44
90388,July,2014-07-04 21:18:09,22477,mi,0,21
90389,July,2014-07-31 11:32:40,16914,tx,3,36
90391,July,2014-07-21 14:32:52,23158,az,18,43
90392,July,2014-07-27 20:06:20,20897,pa,126,17
