66000,May,2014-05-19 02:43:13,16293,wa,56,41
66001,May,2014-05-05 00:10:57,24324,tx,477,13
66002,May,2014-05-31 11:35:48,24400,tn,750,20
66003,May,2014-05-11 04:44:36,20252,wi,71,38
66004,May,2014-05-06 08:31:59,20762,ct,2,26
66005,May,2014-05-13 19:17:40,21063,ga,0,24
66006,May,2014-05-23 22:14:29,17677,tx,5,13
66007,May,2014-05-25 05:38:59,16955,pa,96,18
66008,May,2014-05-09 17:24:06,22759,tx,648,12
66009,May,2014-05-27 01:08:46,15120,mi,4,30
66010,May,2014-05-29 18:42:36,16920,mn,2,23
66011,May,2014-05-03 08:21:42,23409,fl,9,34
66012,May,2014-05-07 14:51:57,23286,fl,4,46
66013,May,2014-05-24 15:33:38,22433,oh,475,31
66014,May,2014-05-09 21:24:49,24951,fl,1,25
66015,May,2014-05-05 23:51:54,20526,il,0,33
66016,May,2014-05-29 16:15:31,15206,tn,39,46
66017,May,2014-05-31 18:30:33,17313,la,15,23
66018,May,2014-05-03 18:15:30,17623,tx,57,42
66019,May,2014-05-26 14:52:39,19721,ga,0,18
66020,May,2014-05-03 04:21:32,19355,pa,9,15
66021,May,2014-05-05 08:07:42,23636,ga,258,27
66022,May,2014-05-12 00:43:34,15978,hi,693,18
66023,May,2014-05-06 19:55:19,15321,ca,2,34
66024,May,2014-05-02 15:58:59,21467,tx,5,34
66025,May,2014-05-23 13:22:59,23008,in,1,24
66026,May,2014-05-02 23:05:09,16148,md,39,31
66027,May,2014-05-02 05:32:19,15540,pa,6,27
66028,May,2014-05-27 02:22:05,19159,ri,68,39
66029,May,2014-05-11 07:52:18,20340,in,155,19
66030,May,2014-05-10 10:58:51,22372,ca,4,12
66031,May,2014-05-30 12:50:49,19676,nc,10,44
66032,May,2014-05-06 22:51:28,20853,nj,0,17
66033,May,2014-05-26 02:14:41,20476,ca,0,45
66034,May,2014-05-15 11:31:45,21014,wa,1,22
66035,May,2014-05-29 20:53:12,19696,tx,194,14
66036,May,2014-05-21 12:11:03,15071,ct,98,24
66037,May,2014-05-03 13:52:15,19419,tx,0,43
66038,May,2014-05-11 06:37:35,19581,nj,6,45
66039,May,2014-05-13 16:50:51,15560,va,201,38
66040,May,2014-05-19 10:33:44,20711,pa,1,23
66041,May,2014-05-16 18:50:39,16742,ca,13,20
66042,May,2014-05-17 07:52:25,16002,nv,0,12
66043,May,2014-05-31 07:10:32,18799,ca,2,14
66044,May,2014-05-29 01:40:08,23221,wi,36,15
66045,May,2014-05-04 03:27:38,24956,nc,19,45
66046,May,2014-05-16 07:42:18,16838,tx,0,21
66047,May,2014-05-05 22:59:53,24350,ca,390,31
66048,May,2014-05-12 00:04:13,16097,mo,22,22
66049,May,2014-05-17 21:24:59,21516,wi,296,12
66050,May,2014-05-10 15:06:34,20122,ok,667,35
66051,May,2014-05-07 14:42:00,15768,fl,207,13
66052,May,2014-05-08 08:30:19,19644,ky,2,13
66053,May,2014-05-21 11:23:45,18142,ny,156,28
66054,May,2014-05-22 02:22:17,19755,fl,15,28
66055,May,2014-05-06 16:26:05,17976,pa,0,23
66056,May,2014-05-19 17:43:14,15017,ca,100,35
66057,May,2014-05-27 03:36:37,22835,wa,0,28
66058,May,2014-05-28 15:30:25,18477,ca,0,24
66059,May,2014-05-17 21:07:44,17912,ca,29,25
66060,May,2014-05-23 15:32:59,24671,wa,289,30
66061,May,2014-05-01 23:10:21,16348,tx,92,38
66062,May,2014-05-12 15:21:32,20894,va,21,32
66063,May,2014-05-21 07:39:02,20117,fl,3,44
66064,May,2014-05-05 02:53:27,23985,il,537,42
66065,May,2014-05-24 16:47:27,17236,ma,4,10
66066,May,2014-05-15 19:53:55,24789,al,5,23
66067,May,2014-05-22 21:51:50,15539,ca,51,42
66068,May,2014-05-09 01:14:09,16356,az,392,44
66069,May,2014-05-25 03:57:04,18417,fl,4,33
66070,May,2014-05-04 06:11:31,19171,ct,7,43
66071,May,2014-05-02 09:17:26,15392,az,15,35
66072,May,2014-05-01 03:14:50,21725,oh,16,26
66073,May,2014-05-31 19:13:36,15374,fl,5,20
66074,May,2014-05-30 06:59:43,20535,ny,64,28
66075,May,2014-05-28 19:40:50,21965,la,24,27
66076,May,2014-05-26 13:05:38,23132,tn,45,20
66077,May,2014-05-07 11:06:46,18911,va,93,15
66078,May,2014-05-14 20:55:33,20708,la,0,8
66079,May,2014-05-12 18:14:47,21080,hi,385,37
66080,May,2014-05-02 02:29:57,22703,id,0,36
66081,May,2014-05-10 13:36:01,19593,tx,29,43
66082,May,2014-05-19 06:52:35,16550,mo,0,10
66083,May,2014-05-18 00:35:27,15188,ca,0,42
66084,May,2014-05-02 17:42:25,15875,ca,3,28
66085,May,2014-05-05 08:21:28,22631,mo,23,43
66086,May,2014-05-26 11:28:57,19134,pa,84,14
66087,May,2014-05-08 23:02:39,18536,mo,554,12
66088,May,2014-05-13 04:24:00,24156,pa,63,17
66089,May,2014-05-20 06:28:15,22223,ca,5,30
66090,May,2014-05-04 17:10:04,20404,tx,853,35
66091,May,2014-05-16 13:10:20,23328,or,8,42
66092,May,2014-05-19 07:42:45,22173,wa,3,14
66093,May,2014-05-31 14:28:08,15632,ny,2,34
66094,May,2014-05-25 22:50:48,15986,il,1,19
66095,May,2014-05-24 04:18:34,17258,mn,21,31
66096,May,2014-05-09 23:51:57,15016,la,56,28
66097,May,2014-05-17 18:09:35,16390,wi,8,10
66098,May,2014-05-12 06:22:10,16310,tx,0,8
66099,May,2014-05-31 04:06:37,17238,mo,4,45
66100,May,2014-05-26 01:35:17,23375,wi,31,46
66101,May,2014-05-22 04:11:37,23380,tx,0,8
66102,May,2014-05-22 13:17:26,16513,oh,760,26
66103,May,2014-05-24 16:34:25,19947,or,41,28
66104,May,2014-05-08 19:19:53,15574,wi,269,34
66105,May,2014-05-20 00:38:15,15445,pa,13,14
66106,May,2014-05-20 22:30:14,16664,ny,4,14
66107,May,2014-05-26 12:21:33,20385,mi,2,41
66108,May,2014-05-14 07:34:39,24350,ct,37,15
66109,May,2014-05-13 23:53:12,22309,ga,47,40
66110,May,2014-05-30 07:01:37,18546,tn,30,40
66111,May,2014-05-06 04:12:51,15361,ky,85,22
66112,May,2014-05-31 15:14:05,16687,ca,663,35
66113,May,2014-05-01 04:28:17,20545,mn,0,40
66114,May,2014-05-07 04:05:58,17757,oh,400,20
66115,May,2014-05-08 02:43:27,23247,la,0,22
66116,May,2014-05-12 21:50:19,16068,sd,250,10
66117,May,2014-05-14 00:24:38,23615,oh,108,13
66118,May,2014-05-17 23:30:39,23956,va,5,21
66119,May,2014-05-04 11:25:46,18574,md,5,35
66120,May,2014-05-09 19:48:43,15889,nc,3,46
66121,May,2014-05-04 12:26:26,20746,va,2,12
66122,May,2014-05-02 00:43:55,23927,ca,31,44
66123,May,2014-05-14 03:32:57,23080,nm,93,18
66124,May,2014-05-07 06:25:59,17610,ny,76,12
66125,May,2014-05-05 05:43:56,21956,tn,7,41
66126,May,2014-05-10 06:35:03,22533,fl,72,19
66127,May,2014-05-29 20:52:52,19826,mi,322,13
66128,May,2014-05-26 11:13:50,19610,tx,86,22
66129,May,2014-05-14 00:20:58,17312,tx,16,11
66130,May,2014-05-20 19:40:55,22163,ga,0,24
66131,May,2014-05-08 08:56:10,16074,ca,0,22
66132,May,2014-05-17 05:02:42,23463,wi,854,12
66133,May,2014-05-14 18:44:22,22196,or,30,22
66134,May,2014-05-02 17:20:31,16918,il,714,21
66135,May,2014-05-11 10:56:43,15265,ks,475,13
66136,May,2014-05-09 15:31:09,18440,az,43,9
66137,May,2014-05-30 21:54:32,15500,ks,289,25
66138,May,2014-05-25 03:08:06,16711,il,488,11
66139,May,2014-05-04 04:46:37,18330,ca,112,19
66140,May,2014-05-15 02:14:11,23307,il,170,41
66141,May,2014-05-11 02:52:37,18275,tx,22,22
66142,May,2014-05-21 21:01:55,24475,nc,231,17
66143,May,2014-05-28 18:50:27,24748,ma,0,24
66144,May,2014-05-06 14:29:59,16418,pa,591,44
66145,May,2014-05-25 04:43:20,17219,ca,106,20
66146,May,2014-05-11 07:39:38,20853,nj,10,39
66147,May,2014-05-09 23:05:52,15957,in,5,44
66148,May,2014-05-30 17:59:13,21948,il,314,27
66149,May,2014-05-24 19:23:54,19288,va,257,8
66150,May,2014-05-27 06:55:48,24265,fl,552,38
66151,May,2014-05-30 13:44:18,22605,or,35,33
66152,May,2014-05-17 03:46:28,23266,nc,13,41
66153,May,2014-05-01 03:28:50,20399,co,22,35
66154,May,2014-05-07 22:02:05,16724,fl,9,44
66155,May,2014-05-28 11:08:58,15417,nc,1,13
66156,May,2014-05-10 17:51:40,21183,nj,881,35
66157,May,2014-05-06 07:41:11,17300,wi,112,30
66158,May,2014-05-02 01:29:09,19513,fl,30,25
66159,May,2014-05-31 21:23:48,15977,mn,2,37
66160,May,2014-05-21 15:08:06,16805,nc,768,40
66161,May,2014-05-08 14:11:47,21610,ma,2,40
66162,May,2014-05-20 23:23:40,18952,fl,17,25
66163,May,2014-05-22 23:18:27,22513,tx,14,29
66164,May,2014-05-09 19:49:56,24429,tx,4,13
66165,May,2014-05-15 16:10:05,23752,ok,922,19
66166,May,2014-05-25 10:49:48,15784,ga,489,11
66167,May,2014-05-31 16:51:00,24805,wi,2,30
66168,May,2014-05-12 19:49:10,19231,pa,0,11
66169,May,2014-05-09 12:58:01,17952,fl,108,41
66170,May,2014-05-06 10:16:34,24340,al,0,19
66171,May,2014-05-30 14:09:34,19543,co,0,21
66172,May,2014-05-28 01:43:27,17386,co,2,41
66173,May,2014-05-05 13:28:55,19789,tx,17,17
66174,May,2014-05-05 05:13:18,19662,wa,1,8
66175,May,2014-05-15 05:19:43,18893,tx,18,17
66176,May,2014-05-28 16:35:34,24495,ca,1,20
66177,May,2014-05-01 14:24:30,22968,ca,0,37
66178,May,2014-05-25 15:09:21,16636,wi,4,14
66179,May,2014-05-01 09:40:01,24232,ca,91,39
66180,May,2014-05-19 08:59:07,15186,mi,2,20
66181,May,2014-05-29 19:47:25,21843,ma,167,35
66182,May,2014-05-15 19:28:03,22024,nc,31,42
66183,May,2014-05-11 03:25:38,24669,tx,195,45
66184,May,2014-05-05 22:55:38,23968,mi,569,40
66185,May,2014-05-29 09:03:04,18245,nc,1,9
66186,May,2014-05-16 14:12:56,19403,ga,220,33
66187,May,2014-05-25 13:29:34,15581,ky,62,16
66188,May,2014-05-01 06:43:51,22164,ca,22,9
66189,May,2014-05-08 06:05:36,15365,ca,0,26
66190,May,2014-05-31 21:14:30,23997,fl,1,25
66191,May,2014-05-04 20:31:16,18281,tx,453,36
66192,May,2014-05-17 16:48:01,20665,il,421,22
66193,May,2014-05-31 13:29:03,16893,il,6,26
66194,May,2014-05-30 09:55:59,19985,ma,97,19
66195,May,2014-05-08 11:19:37,24633,tx,691,41
66196,May,2014-05-22 22:57:52,24128,ga,147,23
66197,May,2014-05-24 13:22:32,21982,tx,149,44
66198,May,2014-05-11 16:58:31,19183,ca,425,34
66199,May,2014-05-11 20:37:12,20802,az,799,34
66200,May,2014-05-15 18:32:50,16135,va,51,41
66201,May,2014-05-12 08:00:53,24831,ma,0,9
66202,May,2014-05-20 10:13:56,23267,ct,73,12
66203,May,2014-05-25 14:30:11,20194,tx,67,46
66204,May,2014-05-27 12:48:25,16343,ak,34,29
66205,May,2014-05-21 05:57:58,19441,tn,6,38
66206,May,2014-05-20 11:39:21,18870,fl,3,9
66207,May,2014-05-11 01:46:14,20450,id,4,42
66208,May,2014-05-16 11:30:33,24384,la,146,37
66209,May,2014-05-22 00:40:33,18529,ca,274,40
66210,May,2014-05-05 12:24:41,20762,de,61,13
66211,May,2014-05-17 20:12:19,19626,ny,17,20
66212,May,2014-05-17 17:59:07,24947,fl,8,24
66213,May,2014-05-17 10:19:36,15506,tn,11,12
66214,May,2014-05-28 07:57:51,19077,nc,202,36
66215,May,2014-05-03 17:55:35,16171,ny,0,15
66216,May,2014-05-12 16:23:43,20480,fl,418,13
66217,May,2014-05-16 17:11:06,17787,tx,744,32
66218,May,2014-05-24 01:32:59,16122,tx,2,43
66219,May,2014-05-27 15:06:47,15549,tx,5,24
66220,May,2014-05-25 15:35:17,20972,ky,0,41
66221,May,2014-05-17 21:58:11,20688,ga,0,18
66222,May,2014-05-23 00:28:51,21075,ca,7,42
66223,May,2014-05-25 07:56:31,17628,ky,100,23
66224,May,2014-05-08 16:46:15,23944,ny,39,9
66225,May,2014-05-08 18:16:04,19177,ny,1,23
66226,May,2014-05-02 14:46:19,24835,la,432,33
66227,May,2014-05-30 01:59:27,15807,ny,17,24
66228,May,2014-05-22 15:50:45,22493,tx,945,14
66229,May,2014-05-06 11:32:14,17548,oh,24,22
66230,May,2014-05-18 20:59:31,22636,mi,37,22
66231,May,2014-05-07 22:15:40,21417,nj,14,30
66232,May,2014-05-30 18:32:16,20014,ca,67,8
66233,May,2014-05-05 13:51:29,24098,co,0,43
66234,May,2014-05-22 04:45:02,19140,mn,134,27
