104921,September,10003,ms,375,12
104659,September,10012,tn,124,14
103885,September,10013,fl,29,32
104103,September,10016,fl,192,18
104014,September,10021,az,5,42
104040,September,10021,il,412,42
104693,September,10021,wa,534,22
103868,September,10022,ct,286,26
103843,September,10023,ma,178,24
104086,September,10034,ma,365,57
99520,September,1003,in,223,84
102741,September,1003,mi,31,88
103731,September,10040,ne,571,29
103489,September,10040,pa,579,41
103902,September,10043,ny,711,38
104426,September,10048,nj,104,8
103683,September,10055,fl,49,57
104257,September,10058,ca,267,73
99984,September,1005,ca,254,79
102966,September,1005,in,804,113
100765,September,1005,tx,21,88
104638,September,10062,oh,201,42
100515,September,1006,ca,270,109
101513,September,1006,pa,396,13
104089,September,10071,ca,46,52
103277,September,10073,fl,782,11
102801,September,1007,ca,329,120
102612,September,1007,ky,525,89
104592,September,10080,pa,324,41
103276,September,10086,ca,528,53
103849,September,10088,tn,540,19
103357,September,10091,ma,616,10
103486,September,10094,ca,10,16
104559,September,10095,nc,39,52
104432,September,10097,fl,144,74
103929,September,10101,il,244,72
103496,September,10103,ks,216,37
103293,September,10104,oh,948,69
104493,September,10106,ca,520,30
104834,September,10107,mi,442,70
104927,September,10107,oh,482,28
100917,September,1010,oh,22,96
103094,September,10118,mo,822,40
104583,September,10124,ne,180,41
103132,September,10128,ca,291,53
104243,September,10128,ca,433,28
104774,September,10129,pa,172,14
104009,September,10133,mi,383,44
104713,September,10139,nc,220,71
103788,September,10139,tx,675,25
103763,September,10148,ct,365,69
101685,September,1014,ca,17,80
101883,September,1014,ny,30,48
104298,September,10161,ca,871,74
104858,September,10162,oh,12,11
101337,September,1016,ca,638,47
100833,September,1016,wi,469,117
104466,September,10174,va,147,39
103493,September,10176,de,133,67
100521,September,1017,fl,937,43
99259,September,1017,nc,298,69
104015,September,10181,tx,50,61
103257,September,10182,ma,553,31
103399,September,10182,sc,249,52
103160,September,10182,tx,250,51
104385,September,10196,ky,755,31
104818,September,10197,va,541,62
103093,September,10198,ca,549,21
101326,September,1019,fl,168,82
99975,September,1019,tx,28,15
103925,September,10205,wa,47,27
100993,September,1020,fl,30,57
99772,September,1020,in,211,21
100276,September,1020,ok,23,117
104489,September,10213,ma,110,38
104264,September,10222,pa,709,10
104240,September,10226,mn,577,56
102818,September,1022,pa,19,77
102621,September,1023,oh,275,101
99726,September,1023,oh,691,109
100233,September,1023,sc,452,28
104956,September,10251,ny,142,29
104268,September,10251,wv,927,24
100382,September,1025,az,810,56
101683,September,1025,tx,437,93
104253,September,10260,md,569,46
104663,September,10261,ga,525,43
103409,September,10268,wv,205,32
102443,September,1026,ca,271,92
99881,September,1026,mi,7,105
101971,September,1026,wa,29,64
104403,September,10271,ca,439,25
104459,September,10272,tn,42,14
104839,September,10278,md,137,16
101690,September,1027,mo,3,74
99807,September,1027,nc,439,56
104588,September,10280,pa,808,46
103477,September,10284,ga,41,20
103065,September,10287,ma,7,71
100158,September,1029,ny,913,26
103312,September,10302,fl,62,14
103852,September,10304,nj,192,65
104160,September,10305,ca,108,72
104046,September,10306,ok,34,69
100699,September,1030,oh,174,78
104139,September,10315,fl,824,38
102713,September,1031,az,44,45
104237,September,10324,wi,164,60
104800,September,10327,tn,326,15
100805,September,1032,ma,26,89
99103,September,1032,ny,151,57
103298,September,10331,md,0,21
104178,September,10336,fl,107,40
103953,September,10336,tn,143,59
102344,September,1033,ca,45,26
103401,September,10354,mi,6,75
103811,September,10355,ma,1,59
103832,September,10357,ny,313,42
99760,September,1035,nc,685,106
104288,September,10360,ca,545,26
103519,September,10365,ca,717,61
104953,September,10371,ca,768,19
103217,September,10371,ma,297,21
103465,September,10374,ct,548,39
104025,September,10376,ga,805,27
104300,September,10378,ny,244,15
101238,September,1037,ma,128,85
103635,September,10381,nc,324,69
104634,September,10383,il,329,40
103882,September,10387,az,107,34
104778,September,10389,ms,319,17
103476,September,10397,fl,428,44
101688,September,1040,il,417,78
103081,September,10417,wa,71,69
103901,September,10422,tx,831,40
102242,September,1042,mi,825,62
104643,September,10432,pa,153,41
103595,September,10438,il,612,64
100688,September,1043,va,645,91
103927,September,10440,va,212,24
104619,September,10441,tn,261,75
104028,September,10449,fl,845,58
104404,September,10451,la,201,39
103433,September,10460,oh,81,8
100948,September,1046,ky,179,51
100580,September,1046,ma,3,94
103347,September,10473,ga,326,48
104375,September,10478,nh,829,58
100025,September,1047,ar,140,20
102288,September,1047,md,439,22
99808,September,1047,mi,333,79
99775,September,1047,ms,831,76
103748,September,10481,tx,9,53
103697,September,10483,ny,938,43
102665,September,1048,nj,408,24
103329,September,10490,fl,54,39
103913,September,10491,tx,89,42
103753,September,10493,ia,1,26
103893,September,10493,oh,130,34
103552,September,10494,nj,280,31
103891,September,10504,nc,503,10
104348,September,10504,tn,831,69
104108,September,10504,va,133,53
103073,September,10505,il,10,8
104119,September,10510,il,11,13
103314,September,10514,ny,892,9
100864,September,1051,mn,87,101
102774,September,1052,ca,646,24
99418,September,1052,tx,569,24
103661,September,10556,ny,130,8
102406,September,1055,fl,12,73
100691,September,1055,va,946,34
104992,September,10570,fl,441,14
103291,September,10576,ms,179,49
101926,September,1058,mi,363,112
103938,September,10592,wi,108,29
103502,September,10599,fl,490,56
104381,September,10604,ga,149,29
103918,September,10605,nc,307,9
104398,September,10608,oh,81,16
102111,September,1060,ma,425,18
103610,September,10610,tn,152,36
103537,September,10622,tx,372,13
104115,September,10627,tx,2,21
104923,September,10629,oh,494,75
102625,September,1062,fl,744,36
99464,September,1062,ny,437,16
104868,September,10637,wa,273,39
103806,September,10640,ri,330,47
104712,September,10643,ny,214,62
102130,September,1064,il,5,119
104150,September,10655,ct,4,61
103145,September,10663,wi,27,35
104681,September,10666,tx,28,47
103561,September,10670,nv,569,28
