19000,February,2014-02-28 12:53:06,22990,tx,226,19
19001,February,2014-02-20 13:13:22,19960,tx,63,19
19002,February,2014-02-04 18:46:55,19315,sc,79,13
19003,February,2014-02-24 19:54:09,16111,ut,5,15
19004,February,2014-02-14 02:57:36,22986,il,41,24
19005,February,2014-02-07 21:45:33,16575,tn,0,23
19006,February,2014-02-13 11:44:13,20028,ia,0,16
19007,February,2014-02-23 01:23:44,21628,nv,1,27
19008,February,2014-02-05 19:16:23,17849,wa,1,15
19009,February,2014-02-06 02:56:02,20528,al,73,23
19010,February,2014-02-26 18:40:46,15983,ma,16,6
19011,February,2014-02-10 01:02:31,19022,il,167,32
19012,February,2014-02-07 17:57:12,22892,tx,5,10
19013,February,2014-02-27 22:11:10,23061,tx,3,28
19014,February,2014-02-09 04:33:12,17941,il,77,21
19015,February,2014-02-01 20:38:40,24004,tn,536,9
19016,February,2014-02-15 10:16:22,22312,tx,357,8
19017,February,2014-02-01 18:32:36,23239,co,0,24
19018,February,2014-02-12 18:16:14,23040,nm,0,21
19019,February,2014-02-25 12:17:19,20035,il,7,29
19020,February,2014-02-19 20:58:17,21061,ar,330,27
19021,February,2014-02-24 00:07:02,22329,ny,2,10
19022,February,2014-02-15 19:11:12,18222,mi,848,11
19023,February,2014-02-19 21:59:41,23320,ca,4,26
19024,February,2014-02-03 16:33:09,20017,la,444,16
19025,February,2014-02-21 14:40:16,22717,or,4,16
19026,February,2014-02-24 14:58:31,20434,il,23,26
19027,February,2014-02-07 00:44:21,23025,nm,43,22
19028,February,2014-02-23 01:11:56,24466,tn,72,32
19029,February,2014-02-27 05:00:12,19334,hi,17,23
19030,February,2014-02-17 04:37:59,24789,fl,29,35
19031,February,2014-02-16 06:41:57,15507,nc,585,14
19032,February,2014-02-22 14:48:54,23365,nj,30,31
19033,February,2014-02-19 17:11:17,21293,wi,0,14
19034,February,2014-02-07 17:18:39,23900,nc,624,10
19035,February,2014-02-13 21:17:13,19494,ca,28,7
19036,February,2014-02-11 13:54:07,22008,or,105,11
19037,February,2014-02-15 18:04:42,24235,ok,22,12
19038,February,2014-02-24 01:10:40,23465,ar,105,34
19039,February,2014-02-16 00:30:27,24951,id,46,23
19040,February,2014-02-25 01:25:55,19948,fl,2,8
19041,February,2014-02-08 22:35:51,24666,tx,1,10
19042,February,2014-02-16 15:11:24,15693,fl,2,27
19043,February,2014-02-13 04:55:25,19471,tx,39,17
19044,February,2014-02-04 17:16:58,18928,fl,8,14
19045,February,2014-02-11 06:29:38,24359,ca,12,18
19046,February,2014-02-01 14:07:59,24602,ny,0,30
19047,February,2014-02-27 04:18:49,23967,md,2,7
19048,February,2014-02-01 00:35:52,20019,mi,271,6
19049,February,2014-02-07 02:25:23,18618,ar,678,34
19050,February,2014-02-04 17:57:07,23685,tx,58,18
19051,February,2014-02-21 07:33:52,24990,nv,95,19
19052,February,2014-02-01 06:23:42,24475,wa,0,17
19053,February,2014-02-24 20:04:11,16956,fl,129,24
19054,February,2014-02-28 18:51:28,16620,ca,3,24
19055,February,2014-02-08 20:19:02,20365,il,1,9
19056,February,2014-02-21 13:09:06,18358,pa,12,32
19057,February,2014-02-25 22:33:15,21517,ma,56,29
19058,February,2014-02-24 05:45:59,21198,fl,316,15
19059,February,2014-02-12 10:35:56,16843,nc,0,10
19060,February,2014-02-25 19:17:57,17141,la,0,19
19061,February,2014-02-09 10:47:19,22731,ne,1,14
19062,February,2014-02-06 09:56:04,20680,wi,0,32
19063,February,2014-02-01 15:11:06,16973,ca,610,26
19064,February,2014-02-08 05:52:15,20713,tx,179,29
19065,February,2014-02-17 21:07:58,15509,la,136,34
19066,February,2014-02-05 15:18:43,18984,ca,0,8
19067,February,2014-02-27 12:29:21,20170,tx,55,33
19068,February,2014-02-07 21:44:19,20361,ny,8,13
19069,February,2014-02-05 17:05:04,20904,id,493,21
19070,February,2014-02-14 20:16:41,22505,il,419,10
19071,February,2014-02-01 12:26:09,15717,in,22,23
19072,February,2014-02-18 05:52:18,22635,ca,565,15
19073,February,2014-02-03 05:24:41,15079,ca,528,17
19074,February,2014-02-28 22:11:13,23531,va,685,34
19075,February,2014-02-02 21:49:49,22445,il,801,17
19076,February,2014-02-16 07:05:26,24093,ut,1,29
