143202,October,2014-10-16,20573,tx,1,24
143203,October,2014-10-25,17889,ne,759,9
143204,October,2014-10-05,17942,nc,282,15
143205,October,2014-10-24,15104,nm,420,32
143206,October,2014-10-12,17303,ar,262,35
143207,October,2014-10-16,19605,tx,233,27
143208,October,2014-10-26,24930,mi,25,34
143209,October,2014-10-16,17478,pa,103,18
143210,October,2014-10-07,24540,co,193,32
143213,October,2014-10-16,17445,me,0,31
143214,October,2014-10-10,17182,ga,4,13
143215,October,2014-10-14,16875,fl,39,16
143216,October,2014-10-26,24153,va,14,29
143217,October,2014-10-21,16125,az,7,21
143218,October,2014-10-10,20847,oh,117,32
143219,October,2014-10-10,16210,mn,1,29
143220,October,2014-10-12,17631,tx,8,6
143222,October,2014-10-15,19591,pa,0,22
143223,October,2014-10-19,20188,co,8,15
143224,October,2014-10-09,18377,tn,148,36
143225,October,2014-10-22,23507,ma,1,21
143227,October,2014-10-03,18466,ny,225,17
143228,October,2014-10-03,15238,pa,0,10
143229,October,2014-10-30,20047,mt,94,29
143230,October,2014-10-03,21596,fl,97,32
143231,October,2014-10-09,21475,la,1,11
143232,October,2014-10-16,24891,ms,6,10
143233,October,2014-10-09,21525,wa,494,16
143234,October,2014-10-19,21454,tn,1,35
143235,October,2014-10-01,15907,va,253,27
143236,October,2014-10-03,17568,in,0,33
143237,October,2014-10-17,18011,pa,3,20
143238,October,2014-10-17,23010,mn,0,15
143239,October,2014-10-07,23785,wa,0,25
143240,October,2014-10-24,20349,ga,117,10
143243,October,2014-10-10,22643,mo,1,24
143244,October,2014-10-14,24455,fl,22,15
143245,October,2014-10-13,22563,mi,0,16
143246,October,2014-10-07,15924,ny,3,36
143247,October,2014-10-03,15416,or,10,34
143248,October,2014-10-25,23660,oh,732,12
143249,October,2014-10-22,20091,tx,0,32
143250,October,2014-10-28,20419,ut,649,14
143251,October,2014-10-24,22147,wv,9,11
143252,October,2014-10-03,19807,tx,0,34
143254,October,2014-10-26,16467,pa,6,13
143255,October,2014-10-04,19990,tx,185,15
143256,October,2014-10-18,23876,or,4,7
143258,October,2014-10-11,19745,fl,1,10
143259,October,2014-10-23,24480,nc,8,25
143260,October,2014-10-16,21853,in,3,11
143261,October,2014-10-01,20419,mn,40,14
143262,October,2014-10-01,20112,pa,134,16
143263,October,2014-10-22,15342,in,0,12
143264,October,2014-10-11,18912,ks,528,11
143265,October,2014-10-23,16520,nj,26,21
143267,October,2014-10-28,23278,oh,146,31
143268,October,2014-10-29,21919,nm,43,10
143269,October,2014-10-25,18793,ny,170,15
143270,October,2014-10-29,17044,nc,0,36
143271,October,2014-10-23,24627,tx,4,15
143272,October,2014-10-28,22846,tx,0,9
143273,October,2014-10-19,18825,ny,1,8
143274,October,2014-10-04,22885,pa,223,21
143275,October,2014-10-23,16422,tn,0,12
143276,October,2014-10-02,18291,co,68,24
143277,October,2014-10-03,22082,ks,257,26
143278,October,2014-10-14,17771,oh,213,28
143279,October,2014-10-01,23150,tn,12,26
143280,October,2014-10-12,17724,wi,42,13
143281,October,2014-10-03,19913,fl,842,6
143282,October,2014-10-30,15495,mn,50,35
143283,October,2014-10-14,15648,nj,2,31
143285,October,2014-10-04,19182,nj,0,17
143286,October,2014-10-07,20980,ia,67,34
143287,October,2014-10-03,16572,mi,92,33
143288,October,2014-10-07,21869,mn,4,8
143290,October,2014-10-18,23206,tx,1,31
143291,October,2014-10-27,21541,pa,63,19
143292,October,2014-10-22,20571,la,13,35
143293,October,2014-10-10,23034,ma,526,8
143294,October,2014-10-20,19781,ri,17,15
143295,October,2014-10-09,21076,wa,0,17
143296,October,2014-10-02,15445,ar,0,15
143297,October,2014-10-29,20762,tn,101,13
143298,October,2014-10-18,20767,tx,3,15
143299,October,2014-10-19,16472,sc,5,18
143300,October,2014-10-27,15939,ga,33,28
143301,October,2014-10-19,20298,tx,12,28
143302,October,2014-10-28,21867,sc,909,22
143305,October,2014-10-27,18436,fl,36,6
143306,October,2014-10-28,20579,ms,404,24
143308,October,2014-10-23,16445,ks,156,16
143309,October,2014-10-20,20139,fl,163,31
143310,October,2014-10-22,23231,wa,59,23
143311,October,2014-10-28,20651,md,141,6
143312,October,2014-10-23,17297,md,939,34
143313,October,2014-10-03,20479,tx,2,15
143315,October,2014-10-17,15496,co,7,21
143316,October,2014-10-21,22421,mn,8,34
143319,October,2014-10-07,15398,ky,13,36
143320,October,2014-10-23,18422,ri,727,35
143321,October,2014-10-11,15117,wa,0,26
143322,October,2014-10-29,21286,co,3,27
143324,October,2014-10-01,24725,in,222,20
143325,October,2014-10-06,21441,va,4,11
143328,October,2014-10-21,19754,tx,54,26
143329,October,2014-10-21,19204,mn,162,22
143330,October,2014-10-26,16860,tx,0,19
143331,October,2014-10-10,16587,la,0,29
143332,October,2014-10-07,20076,me,781,28
143333,October,2014-10-19,16295,ky,2,36
143334,October,2014-10-12,15860,oh,0,30
143335,October,2014-10-24,20354,ma,3,36
143336,October,2014-10-03,16005,ky,0,23
143337,October,2014-10-21,22898,az,264,29
143338,October,2014-10-10,18869,nj,5,14
143339,October,2014-10-04,24421,tx,7,13
143341,October,2014-10-07,20795,ny,913,26
143342,October,2014-10-03,24914,fl,0,19
143343,October,2014-10-16,22037,az,32,26
143344,October,2014-10-20,23751,az,10,17
143345,October,2014-10-02,20085,az,2,35
143346,October,2014-10-11,22515,oh,0,6
143347,October,2014-10-27,15867,in,113,6
143348,October,2014-10-03,23187,fl,91,34
143349,October,2014-10-26,16747,ny,15,32
143350,October,2014-10-02,15331,nc,18,27
143351,October,2014-10-03,19957,nc,2,12
143352,October,2014-10-29,16471,tx,104,14
143353,October,2014-10-12,17926,nc,10,19
143355,October,2014-10-28,22525,nc,142,15
143356,October,2014-10-01,19259,ga,310,24
143357,October,2014-10-29,15857,ny,372,16
143358,October,2014-10-17,24212,la,11,30
143359,October,2014-10-22,19451,ga,17,16
143361,October,2014-10-10,17899,az,43,7
143363,October,2014-10-29,18541,ny,0,19
143365,October,2014-10-29,20099,tx,691,25
143366,October,2014-10-25,17657,ny,45,32
143367,October,2014-10-09,16998,pa,1,8
143368,October,2014-10-12,20470,tn,328,19
143369,October,2014-10-15,22319,ga,4,10
143370,October,2014-10-25,18162,fl,348,26
143371,October,2014-10-05,16223,nj,1,6
143372,October,2014-10-28,21168,md,0,11
143373,October,2014-10-17,17460,ks,28,6
143374,October,2014-10-02,17166,id,2,6
143375,October,2014-10-12,23691,oh,586,25
143376,October,2014-10-19,23143,tx,0,20
143377,October,2014-10-21,22144,la,0,17
143378,October,2014-10-06,20367,nj,6,23
143379,October,2014-10-27,17710,ar,3,36
143380,October,2014-10-13,15172,ga,4,15
143381,October,2014-10-27,15224,ny,7,20
143382,October,2014-10-26,17950,tx,0,25
143383,October,2014-10-10,16050,oh,19,22
143384,October,2014-10-17,19878,ny,198,30
143385,October,2014-10-02,15191,ny,237,8
143386,October,2014-10-12,21795,ny,330,23
143387,October,2014-10-03,16956,nj,11,12
143388,October,2014-10-06,18147,in,8,14
143389,October,2014-10-23,19919,la,849,13
143391,October,2014-10-22,17432,fl,11,20
143392,October,2014-10-20,20549,nm,62,24
143393,October,2014-10-12,17536,ct,5,19
143394,October,2014-10-17,23690,md,23,24
143395,October,2014-10-26,19547,nc,43,36
143396,October,2014-10-10,19773,mo,2,14
143397,October,2014-10-20,24993,pa,235,32
143398,October,2014-10-12,16481,fl,5,30
143399,October,2014-10-27,16060,nj,11,33
143400,October,2014-10-23,21011,ga,9,18
143401,October,2014-10-18,18540,nj,20,14
143402,October,2014-10-26,16009,ar,5,9
143403,October,2014-10-08,24620,tx,52,16
143404,October,2014-10-29,22316,pa,2,17
143405,October,2014-10-20,16180,in,30,9
143406,October,2014-10-18,15116,id,175,34
143407,October,2014-10-18,24535,pa,2,26
143408,October,2014-10-20,16967,nj,6,29
143411,October,2014-10-13,15420,tx,6,21
143412,October,2014-10-18,19042,ga,72,35
143413,October,2014-10-06,21896,ny,1,24
143414,October,2014-10-02,15975,ms,1,10
143415,October,2014-10-22,21654,oh,600,21
143417,October,2014-10-25,19908,ut,1,9
143418,October,2014-10-15,16035,ga,475,30
143419,October,2014-10-16,22374,md,530,10
143420,October,2014-10-07,15604,sc,41,35
143421,October,2014-10-06,19446,va,6,32
143425,October,2014-10-17,15186,oh,0,33
143426,October,2014-10-01,16918,or,386,19
143427,October,2014-10-05,23842,fl,16,21
143428,October,2014-10-14,19686,ma,4,29
143429,October,2014-10-28,18889,ga,6,29
143430,October,2014-10-12,19532,co,17,12
143431,October,2014-10-05,18913,ny,538,21
143432,October,2014-10-22,17074,ky,0,21
143433,October,2014-10-25,23837,pa,21,19
143434,October,2014-10-27,24329,tn,2,9
143435,October,2014-10-28,19034,ia,37,19
143436,October,2014-10-06,20204,pa,193,28
143437,October,2014-10-08,21469,mi,3,36
143439,October,2014-10-17,20063,fl,8,18
143440,October,2014-10-09,20853,wa,3,29
143441,October,2014-10-20,19329,md,0,28
