38000,April,2014-04-04 05:27:05,2938,ga,0,67
38001,April,2014-04-24 22:13:10,1353,ar,0,34
38002,April,2014-04-13 18:32:45,4548,fl,1,62
38003,April,2014-04-08 05:31:21,3771,oh,60,94
38004,April,2014-04-12 07:20:44,3452,wa,80,107
38005,April,2014-04-21 14:43:22,1090,oh,13,23
38006,April,2014-04-20 08:13:58,2623,nj,10,30
38007,April,2014-04-02 10:34:23,2729,ca,1,53
38008,April,2014-04-03 01:11:59,1716,ct,451,119
38009,April,2014-04-26 10:20:46,1293,fl,31,147
38010,April,2014-04-24 14:38:25,2684,or,0,80
38011,April,2014-04-16 14:30:03,3051,co,4,26
38012,April,2014-04-24 02:21:25,2888,il,45,116
38013,April,2014-04-18 19:08:23,4162,ks,38,144
38014,April,2014-04-30 04:34:53,1426,mt,84,80
38015,April,2014-04-22 20:14:17,3728,tx,911,129
38016,April,2014-04-24 07:36:35,2466,ny,0,125
38017,April,2014-04-03 16:38:09,4965,nc,846,65
38018,April,2014-04-08 08:55:56,3029,ky,2,18
38019,April,2014-04-21 10:26:43,4360,tx,149,142
38020,April,2014-04-24 11:38:21,2485,tx,269,95
38021,April,2014-04-12 21:12:22,2669,mi,18,150
38022,April,2014-04-05 02:49:36,1976,nc,96,69
38023,April,2014-04-13 20:00:00,3311,nc,0,137
38024,April,2014-04-27 07:14:19,3024,md,238,47
38025,April,2014-04-13 18:19:39,1036,ia,20,22
38026,April,2014-04-08 03:34:21,4516,pa,137,75
38027,April,2014-04-07 19:39:55,3829,mo,32,39
38028,April,2014-04-09 07:56:44,3316,ca,760,137
38029,April,2014-04-29 20:19:48,4039,ca,161,72
38030,April,2014-04-28 13:53:58,4003,fl,4,50
38031,April,2014-04-28 10:27:54,1643,nj,535,18
38032,April,2014-04-02 00:41:24,4953,tx,174,139
38033,April,2014-04-17 00:03:16,4694,sc,19,42
38034,April,2014-04-17 20:11:03,3077,ma,0,71
38035,April,2014-04-25 10:40:24,1243,nj,11,48
38036,April,2014-04-12 08:53:34,4747,sc,110,129
38037,April,2014-04-14 00:13:36,1181,in,0,117
38038,April,2014-04-30 12:54:30,3914,ca,1,78
38039,April,2014-04-13 15:24:10,2407,nj,260,67
38040,April,2014-04-03 02:25:06,3620,wa,3,107
38041,April,2014-04-24 08:36:08,4027,az,23,100
38042,April,2014-04-15 20:09:22,3013,pa,9,24
38043,April,2014-04-09 12:48:29,2426,tx,18,30
38044,April,2014-04-18 16:52:56,4418,mi,8,14
38045,April,2014-04-28 03:42:03,3487,tx,0,122
38046,April,2014-04-23 05:49:32,3643,tx,1,31
38047,April,2014-04-19 06:42:27,2034,pa,1,48
38048,April,2014-04-23 00:55:01,1488,al,3,85
38049,April,2014-04-27 08:20:51,4466,ga,70,74
38050,April,2014-04-28 20:12:36,4741,fl,631,115
38051,April,2014-04-27 09:59:50,2101,ca,9,21
38052,April,2014-04-13 18:28:31,2571,ca,56,100
38053,April,2014-04-18 13:08:29,3055,tx,35,124
38054,April,2014-04-22 19:01:45,3120,fl,55,143
38055,April,2014-04-02 10:04:13,4566,fl,292,111
38056,April,2014-04-30 17:11:11,1801,tx,0,85
38057,April,2014-04-19 17:27:43,1478,ga,256,64
38058,April,2014-04-25 09:56:26,4162,ma,0,24
38059,April,2014-04-28 05:46:55,3426,oh,3,112
38060,April,2014-04-27 22:25:15,1633,ms,12,65
38061,April,2014-04-11 17:33:27,1571,la,128,36
38062,April,2014-04-02 10:17:10,3484,ny,16,110
38063,April,2014-04-30 12:36:04,4116,tn,709,27
38064,April,2014-04-09 07:58:33,1956,nh,1,137
38065,April,2014-04-12 08:28:48,3015,ga,0,76
38066,April,2014-04-01 04:08:42,2915,ga,320,150
38067,April,2014-04-10 08:42:16,1366,tx,35,108
38068,April,2014-04-02 14:44:26,3051,mn,2,61
38069,April,2014-04-08 12:22:13,4715,ms,0,62
38070,April,2014-04-14 16:45:43,2771,pa,24,149
38071,April,2014-04-03 06:47:52,2082,tx,13,93
38072,April,2014-04-26 06:53:24,4455,ms,31,105
38073,April,2014-04-06 22:19:43,1142,in,7,125
38074,April,2014-04-12 09:01:24,1663,tn,11,27
38075,April,2014-04-01 12:18:38,4778,tx,32,58
38076,April,2014-04-06 04:21:59,1317,ca,354,88
38077,April,2014-04-28 17:31:57,4484,ca,1,93
38078,April,2014-04-25 01:03:57,2948,co,1,129
38079,April,2014-04-29 09:52:58,4967,mo,80,49
38080,April,2014-04-23 15:35:06,4979,ga,87,23
38081,April,2014-04-16 04:06:00,3381,ny,1,111
38082,April,2014-04-27 03:00:44,1055,ca,6,14
38083,April,2014-04-25 00:16:20,2557,tx,66,97
38084,April,2014-04-02 19:49:01,1701,ga,16,74
38085,April,2014-04-24 23:44:50,1720,ca,6,150
38086,April,2014-04-06 06:42:44,1866,fl,355,78
38087,April,2014-04-09 00:11:50,3068,in,97,103
