15552,February,10005,pa,349,18
15893,February,10007,ca,28,51
15451,February,10009,in,107,26
16616,February,10010,ca,796,50
18837,February,10013,mi,515,17
16866,February,10015,in,6,16
18124,February,10017,ms,912,44
14349,February,1001,tx,203,66
17092,February,10021,wa,423,30
16170,February,10027,nc,414,63
13153,February,1002,or,410,20
15135,February,10036,il,800,53
17855,February,10037,ok,754,69
10380,February,1003,nc,173,62
15571,February,10042,nj,491,30
18088,February,10043,il,0,39
18417,February,10044,nc,385,69
12302,February,1004,ga,850,78
11732,February,1004,tx,32,93
16258,February,10055,ca,119,51
16277,February,10058,md,388,71
16465,February,10060,or,248,17
17406,February,10062,il,570,11
18269,February,10063,ca,697,70
17378,February,10063,ky,249,35
15447,February,10066,ny,560,50
15771,February,10067,ca,440,41
15883,February,10068,wa,79,48
15975,February,10071,ms,27,33
18247,February,10071,va,301,61
18770,February,10072,ct,682,31
17835,February,10075,ga,2,28
17836,February,10075,ny,898,64
18606,February,10076,ca,109,27
18782,February,10078,sd,88,11
15686,February,10079,mi,0,49
11571,February,1007,fl,177,112
11415,February,1007,tx,111,83
17695,February,10081,ia,84,56
18386,February,10083,tx,635,41
15386,February,10084,tx,110,28
15770,February,10085,ca,0,29
16775,February,10085,ri,180,30
13619,February,1008,tx,0,33
15058,February,10091,co,49,23
15644,February,10091,mi,665,43
16357,February,10092,fl,343,66
16164,February,10093,tx,906,19
18332,February,10096,in,305,13
17913,February,10096,md,684,30
17555,February,10097,ak,302,57
17588,February,10098,al,0,52
18022,February,10102,al,58,54
18707,February,10104,al,84,48
15307,February,10105,wa,65,28
16233,February,10105,wi,238,36
15792,February,10107,pa,395,13
17885,February,10109,mi,281,20
14917,February,1010,fl,496,28
18756,February,10111,mi,136,12
16816,February,10113,ca,538,33
18717,February,10117,ca,441,64
15971,February,10118,ca,40,43
10367,February,1011,ca,444,110
14495,February,1011,ma,18,43
12749,February,1011,mi,6,90
15566,February,10120,az,32,61
15877,February,10120,mi,798,12
16117,February,10120,tn,679,40
10739,February,1012,pa,878,25
16849,February,10132,ny,317,59
17429,February,10133,ca,235,14
16046,February,10141,mo,467,18
18144,February,10144,sc,835,55
15951,February,10148,nv,16,44
16336,February,10150,fl,322,65
16718,February,10154,oh,192,33
18310,February,10157,tn,2,47
18219,February,10158,il,37,12
17843,February,10159,ma,48,52
16388,February,10159,sc,800,36
17291,February,10166,fl,277,47
10844,February,1016,ca,543,112
13566,February,1017,de,426,111
11850,February,1017,md,52,41
11789,February,1017,pa,77,44
18671,February,10185,tx,583,61
18490,February,10186,nj,301,52
16179,February,10189,tx,76,59
13836,February,1018,dc,533,34
16403,February,10190,nj,114,53
17787,February,10190,ny,576,14
15573,February,10192,oh,842,33
15594,February,10193,nc,941,65
17816,February,10195,nd,375,45
13761,February,1019,ca,250,73
16249,February,10206,pa,93,51
15642,February,10207,ia,432,26
13046,February,1020,ca,73,70
10496,February,1020,oh,724,66
17188,February,10210,va,465,52
18015,February,10211,fl,35,29
18434,February,10215,pa,439,15
15934,February,10216,ca,833,67
15502,February,10216,tx,2,57
15743,February,10217,fl,55,58
17890,February,10218,tn,22,23
11101,February,1021,ca,200,66
18451,February,10221,nd,86,48
16815,February,10225,mn,448,11
16134,February,10226,az,684,16
18780,February,10227,ca,240,23
16001,February,10227,tx,37,58
11970,February,1022,ar,217,10
11367,February,1022,fl,70,106
12273,February,1022,il,56,74
14656,February,1022,oh,838,62
15395,February,10230,mn,596,71
18199,February,10231,ks,400,20
17977,February,10235,ny,805,32
17771,February,10235,pa,197,70
17255,February,10237,ak,676,48
16838,February,10238,fl,120,63
14075,February,1023,tx,672,11
18858,February,10241,fl,168,67
15608,February,10247,oh,2,66
15000,February,10249,tn,95,29
13855,February,1024,fl,717,91
10204,February,1024,il,523,64
11293,February,1024,ny,136,23
11189,February,1024,tx,680,22
15504,February,10250,nc,278,61
15968,February,10251,ca,464,13
16151,February,10252,tx,117,34
15925,February,10252,tx,389,45
18808,February,10253,la,184,9
17480,February,10253,va,40,27
15894,February,10258,fl,195,33
17407,February,10259,tx,467,64
12781,February,1025,wa,324,47
18391,February,10260,oh,612,62
15452,February,10261,fl,347,48
16783,February,10262,nj,166,17
16348,February,10264,oh,673,35
17412,February,10267,ks,214,45
16436,February,10271,ca,948,37
18155,February,10271,tx,74,26
16595,February,10273,ny,554,71
18152,February,10275,il,637,27
11720,February,1027,tx,137,55
16072,February,10284,ga,1,40
15071,February,10285,mi,387,71
16304,February,10286,tx,127,22
16155,February,10287,tn,599,63
16974,February,10288,ny,22,47
15239,February,10290,ca,808,13
16533,February,10294,ct,7,36
16567,February,10294,id,21,20
15946,February,10296,ma,9,34
15251,February,10297,ny,323,68
17648,February,10299,mt,361,68
18985,February,10301,il,89,29
17827,February,10301,nj,199,67
18353,February,10303,oh,209,34
17078,February,10304,ca,72,49
16705,February,10305,fl,309,37
15268,February,10306,pa,388,62
18755,February,10312,or,311,47
17007,February,10315,wa,888,70
17005,February,10318,co,51,18
11865,February,1031,nc,205,78
18846,February,10320,ca,883,44
17858,February,10322,ca,165,16
16928,February,10324,tn,590,40
16209,February,10325,sc,703,60
17099,February,10327,mi,530,58
11741,February,1032,mi,752,87
14575,February,1032,ny,304,66
16970,February,10332,ny,337,38
18519,February,10333,tx,417,45
15823,February,10334,co,200,13
15138,February,10334,fl,24,69
18424,February,10334,tn,702,10
17785,February,10336,md,572,21
18538,February,10338,va,37,19
11936,February,1033,al,556,105
14196,February,1033,nv,361,32
17349,February,10340,fl,364,48
17929,February,10341,fl,25,8
18355,February,10341,ia,148,63
16451,February,10346,ca,68,16
15134,February,10346,ms,369,70
17833,February,10348,ok,308,67
15858,February,10349,tn,546,53
15818,February,10349,tx,258,19
13723,February,1034,ca,2,106
14043,February,1034,mi,206,110
11360,February,1034,sc,2,43
17479,February,10352,ga,837,36
15328,February,10353,ny,873,32
14317,February,1035,mi,619,105
16893,February,10363,ma,73,40
15923,February,10366,ca,633,17
16316,February,10366,pa,476,17
15581,February,10373,ne,644,60
15640,February,10374,ca,150,22
10571,February,1037,nc,300,86
16550,February,10382,md,583,46
15662,February,10383,ct,471,53
18137,February,10383,tx,46,67
15530,February,10385,mn,332,47
18106,February,10388,pa,498,14
13512,February,1038,tx,3,78
15326,February,10390,tx,120,29
15555,February,10392,oh,43,57
15160,February,10394,mi,192,44
12708,February,1039,sc,766,89
17520,February,10405,ia,529,41
16566,February,10406,ct,158,31
12596,February,1040,ky,838,70
12908,February,1040,pa,145,109
13109,February,1040,wa,243,18
18338,February,10410,mi,76,26
15739,February,10411,me,6,37
18035,February,10414,tx,812,26
